**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 8794092972714353467 8794092972714353467 1] 13767137
[1 2530807118341480172 2530807118341480172 2] 14509940
[1 6957445936109150678 6957445936109150678 1] 623
[1 3411313239124880777 3411313239124880777 1] 14532078
[1 6231033109406258875 6231033109406258875 3] 15607376
[1 7972247085080092905 7972247085080092905 1] 16410527
[1 5836288495910599208 5836288495910599208 1] 17280524
[1 9057165912191784911 9057165912191784911 2] 599
[1 1011699687068097613 1011699687068097613 2] 17986389
[1 1042749659358856801 1042749659358856801 1] 18114255
[1 6962536223207813984 6962536223207813984 1] 19104384
[1 1786196876115952481 1786196876115952481 2] 606
[1 6063626438120381530 6063626438120381530 1] 19696314
[1 4089355186572778727 4089355186572778727 1] 21395847
[1 7413522009544936641 7413522009544936641 2] 21714805
[1 439636775614895848 439636775614895848 1] 21381363
[1 3463916520425879317 3463916520425879317 2] 20668776
[1 2472728637842183483 2472728637842183483 1] 21533805
[1 4934267582169393984 4934267582169393984 4] 21945395
[1 3088549263797528537 3088549263797528537 1] 22412894
[1 904607674250785880 904607674250785880 1] 22412448
[1 8901485108778407457 8901485108778407457 1] 23492040
[1 6962536223207813984 6962536223207813984 1] 24235132
[1 8336447534759119368 8336447534759119368 1] 25238319
[1 1796970685549186370 1796970685549186370 1] 26430060
[1 2229744125947929769 2229744125947929769 2] 27057090
[1 4801233011454269095 4801233011454269095 1] 26816621
[1 80359981599225309 80359981599225309 2] 26458834
[1 3236847391210468525 3236847391210468525 1] 26327530
[1 3882867311412797562 3882867311412797562 1] 25816705
[1 5102753966635632642 5102753966635632642 1] 26791148
[1 2525138147698810278 2525138147698810278 1] 26883262
[1 4519195488421639568 4519195488421639568 1] 27829495
[1 6387876178519532948 6387876178519532948 1] 27491883
[1 3204076395451181377 3204076395451181377 1] 29080668
[1 4175992918197875108 4175992918197875108 1] 28487234
[1 7108717156433686339 7108717156433686339 1] 29132904
[1 1872588502147291598 1872588502147291598 2] 29489069
[1 1653524765639657865 1653524765639657865 1] 30865868
[1 7968701348593813117 7968701348593813117 1] 30999261
[1 7608277151148098550 7608277151148098550 1] 32735455
[1 1503114111966756026 1503114111966756026 1] 33554714
[1 7386130898221393062 7386130898221393062 1] 33322211

Prio stats: 79 17 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 16158255
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 6488461302691448296 6488461302691448296 1] 1112970
[1 7681445200113414176 7681445200113414176 1] 1223795
[1 9057165912191784911 9057165912191784911 1] 1772130
[1 1990676820339791773 1990676820339791773 1] 2524222
[1 9057165912191784911 9057165912191784911 1] 549
[1 6685923574978999215 6685923574978999215 1] 3407685
[1 9057165912191784911 9057165912191784911 1] 1020
[1 1587860973498482729 1587860973498482729 1] 3785854
[1 6488461302691448296 6488461302691448296 1] 520
[1 7616638341155698441 7616638341155698441 2] 4840094
[1 6023283311097976846 6023283311097976846 3] 4726016
[1 5946276162731559111 5946276162731559111 2] 4791263
[1 5245439083908774251 5245439083908774251 2] 4648852
[1 9057165912191784911 9057165912191784911 1] 491
[1 2148517718796434096 2148517718796434096 1] 4809350
[1 6957445936109150678 6957445936109150678 1] 3909609
[1 8397693939726633757 8397693939726633757 3] 3539178
[1 7583167364354317389 7583167364354317389 1] 3651780
[1 1214256030844900062 1214256030844900062 1] 4015308
[1 9057165912191784911 9057165912191784911 1] 476
[1 3750374287645824302 3750374287645824302 2] 3265433
[1 5161718391645202190 5161718391645202190 1] 3856863
[1 1410469310589474675 1410469310589474675 1] 3650574
[1 252049887289774605 252049887289774605 1] 3667365
[1 6023283311097976846 6023283311097976846 1] 476
[1 3094488955166861915 3094488955166861915 1] 5347520
[1 3094488955166861915 3094488955166861915 1] 709
[1 2744697425919251717 2744697425919251717 2] 5563516
[1 5897693816321261925 5897693816321261925 1] 6074771
[1 4427489698557970739 4427489698557970739 1] 6645799
[1 4950749919375495834 4950749919375495834 2] 8140524
[1 741339643387758460 741339643387758460 1] 8303137
[1 1613346174718908726 1613346174718908726 1] 7739145
[1 6439500474696603189 6439500474696603189 1] 7715382
[1 252049887289774605 252049887289774605 2] 581
[1 4950749919375495834 4950749919375495834 1] 9234447
[1 2744697425919251717 2744697425919251717 1] 622
[1 8853005861790132521 8853005861790132521 1] 9977672
[1 4372686792761235256 4372686792761235256 1] 9808096
[1 3062903259356535742 3062903259356535742 1] 9312989
[1 8397693939726633757 8397693939726633757 1] 606
[1 4275078077508723083 4275078077508723083 1] 10328363
[1 3548854057181795740 3548854057181795740 1] 11028323
[1 8003898064877407765 8003898064877407765 1] 11630966
[1 3864748567228467764 3864748567228467764 1] 11092302
[1 7616638341155698441 7616638341155698441 1] 948
[1 5402260543088376015 5402260543088376015 1] 11038870
[1 2422630752754597585 2422630752754597585 1] 11930327
[1 5778657392964895214 5778657392964895214 1] 11399781
[1 4531492923819664620 4531492923819664620 1] 11047276
[1 1786196876115952481 1786196876115952481 1] 10657657
[1 1245987228388785965 1245987228388785965 1] 12160737
[1 1205320352397806369 1205320352397806369 2] 10697403
[1 9057165912191784911 9057165912191784911 1] 624
[1 8853005861790132521 8853005861790132521 1] 1075
[1 8776694636489796844 8776694636489796844 1] 11431236
[1 4796064343467574261 4796064343467574261 1] 12309385
[1 8794092972714353467 8794092972714353467 1] 13558581
[1 2530807118341480172 2530807118341480172 2] 14345501
[1 3411313239124880777 3411313239124880777 1] 14258960
[1 6957445936109150678 6957445936109150678 1] 664
[1 6231033109406258875 6231033109406258875 3] 15413119
[1 7972247085080092905 7972247085080092905 1] 16178296
[1 5836288495910599208 5836288495910599208 1] 17131228
[1 9057165912191784911 9057165912191784911 2] 467
[1 1011699687068097613 1011699687068097613 2] 17938889
[1 1042749659358856801 1042749659358856801 1] 17937806
[1 6962536223207813984 6962536223207813984 1] 18682776
[1 1786196876115952481 1786196876115952481 2] 1024
[1 6063626438120381530 6063626438120381530 1] 19236274
[1 4089355186572778727 4089355186572778727 1] 20507055
[1 7413522009544936641 7413522009544936641 2] 21206867
[1 439636775614895848 439636775614895848 1] 20920796
[1 3463916520425879317 3463916520425879317 2] 20068129
[1 2472728637842183483 2472728637842183483 1] 20823466
[1 4934267582169393984 4934267582169393984 4] 21226285
[1 3088549263797528537 3088549263797528537 1] 21823949
[1 904607674250785880 904607674250785880 1] 21985285
[1 8901485108778407457 8901485108778407457 1] 23481925
[1 6962536223207813984 6962536223207813984 1] 24163847
[1 8336447534759119368 8336447534759119368 1] 25481795
[1 1796970685549186370 1796970685549186370 1] 26548797
[1 2229744125947929769 2229744125947929769 2] 27388385
[1 4801233011454269095 4801233011454269095 1] 27167503
[1 80359981599225309 80359981599225309 2] 26839132
[1 3236847391210468525 3236847391210468525 1] 26719447
[1 3882867311412797562 3882867311412797562 1] 26212237
[1 5102753966635632642 5102753966635632642 1] 26872994
[1 2525138147698810278 2525138147698810278 1] 26878641
[1 4519195488421639568 4519195488421639568 1] 27770097
[1 6387876178519532948 6387876178519532948 1] 27486846
[1 3204076395451181377 3204076395451181377 1] 29078015
[1 4175992918197875108 4175992918197875108 1] 28551163
[1 7108717156433686339 7108717156433686339 1] 29199095
[1 1872588502147291598 1872588502147291598 2] 29428730
[1 1653524765639657865 1653524765639657865 1] 31285397
[1 7968701348593813117 7968701348593813117 1] 31130746
[1 7608277151148098550 7608277151148098550 1] 32688447
[1 1503114111966756026 1503114111966756026 1] 33338902
[1 7386130898221393062 7386130898221393062 1] 32985768

Prio stats: 79 17 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 15719662
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 6488461302691448296 6488461302691448296 1] 837570
[1 7681445200113414176 7681445200113414176 1] 802810
[1 9057165912191784911 9057165912191784911 1] 1462927
[1 1990676820339791773 1990676820339791773 1] 2341665
[1 9057165912191784911 9057165912191784911 1] 10932
[1 6685923574978999215 6685923574978999215 1] 3126806
[1 1587860973498482729 1587860973498482729 1] 3590651
[1 9057165912191784911 9057165912191784911 1] 581
[1 6488461302691448296 6488461302691448296 1] 11864
[1 7616638341155698441 7616638341155698441 2] 4510892
[1 6023283311097976846 6023283311097976846 3] 4419270
[1 5946276162731559111 5946276162731559111 2] 4516624
[1 5245439083908774251 5245439083908774251 2] 4245892
[1 9057165912191784911 9057165912191784911 1] 652
[1 2148517718796434096 2148517718796434096 1] 4542848
[1 6957445936109150678 6957445936109150678 1] 3741136
[1 8397693939726633757 8397693939726633757 3] 3261866
[1 7583167364354317389 7583167364354317389 1] 3382975
[1 1214256030844900062 1214256030844900062 1] 3754459
[1 3750374287645824302 3750374287645824302 2] 2868630
[1 9057165912191784911 9057165912191784911 1] 16346
[1 5161718391645202190 5161718391645202190 1] 3402836
[1 1410469310589474675 1410469310589474675 1] 3148258
[1 252049887289774605 252049887289774605 1] 3261082
[1 6023283311097976846 6023283311097976846 1] 626
[1 3094488955166861915 3094488955166861915 1] 4574744
[1 2744697425919251717 2744697425919251717 2] 5108478
[1 3094488955166861915 3094488955166861915 1] 6396
[1 5897693816321261925 5897693816321261925 1] 5432861
[1 4427489698557970739 4427489698557970739 1] 5940560
[1 4950749919375495834 4950749919375495834 2] 7334150
[1 741339643387758460 741339643387758460 1] 7382345
[1 1613346174718908726 1613346174718908726 1] 6644985
[1 6439500474696603189 6439500474696603189 1] 6723317
[1 4950749919375495834 4950749919375495834 1] 8270286
[1 252049887289774605 252049887289774605 2] 524
[1 2744697425919251717 2744697425919251717 1] 474
[1 8853005861790132521 8853005861790132521 1] 8801684
[1 4372686792761235256 4372686792761235256 1] 8826096
[1 3062903259356535742 3062903259356535742 1] 8296020
[1 4275078077508723083 4275078077508723083 1] 9176544
[1 8397693939726633757 8397693939726633757 1] 503
[1 3548854057181795740 3548854057181795740 1] 9852045
[1 8003898064877407765 8003898064877407765 1] 10368318
[1 3864748567228467764 3864748567228467764 1] 9812653
[1 5402260543088376015 5402260543088376015 1] 9836079
[1 7616638341155698441 7616638341155698441 1] 580
[1 2422630752754597585 2422630752754597585 1] 10699329
[1 5778657392964895214 5778657392964895214 1] 10173275
[1 4531492923819664620 4531492923819664620 1] 9775153
[1 1786196876115952481 1786196876115952481 1] 9367516
[1 1245987228388785965 1245987228388785965 1] 10602355
[1 1205320352397806369 1205320352397806369 2] 9019967
[1 8776694636489796844 8776694636489796844 1] 9571976
[1 9057165912191784911 9057165912191784911 1] 622
[1 8853005861790132521 8853005861790132521 1] 3063
[1 4796064343467574261 4796064343467574261 1] 10321769
[1 8794092972714353467 8794092972714353467 1] 11652708
[1 2530807118341480172 2530807118341480172 2] 12283423
[1 3411313239124880777 3411313239124880777 1] 12162372
[1 6231033109406258875 6231033109406258875 3] 13079019
[1 6957445936109150678 6957445936109150678 1] 693
[1 7972247085080092905 7972247085080092905 1] 13896975
[1 5836288495910599208 5836288495910599208 1] 14835066
[1 1011699687068097613 1011699687068097613 2] 15834514
[1 1042749659358856801 1042749659358856801 1] 15867165
[1 9057165912191784911 9057165912191784911 2] 624
[1 6962536223207813984 6962536223207813984 1] 16925697
[1 6063626438120381530 6063626438120381530 1] 17732557
[1 1786196876115952481 1786196876115952481 2] 629
[1 4089355186572778727 4089355186572778727 1] 19296442
[1 7413522009544936641 7413522009544936641 2] 19801875
[1 439636775614895848 439636775614895848 1] 19502217
[1 3463916520425879317 3463916520425879317 2] 18692618
[1 2472728637842183483 2472728637842183483 1] 19614124
[1 4934267582169393984 4934267582169393984 4] 20029784
[1 3088549263797528537 3088549263797528537 1] 20795223
[1 904607674250785880 904607674250785880 1] 20849461
[1 8901485108778407457 8901485108778407457 1] 22452608
[1 6962536223207813984 6962536223207813984 1] 23110773
[1 8336447534759119368 8336447534759119368 1] 24078600
[1 1796970685549186370 1796970685549186370 1] 24935045
[1 2229744125947929769 2229744125947929769 2] 25516670
[1 4801233011454269095 4801233011454269095 1] 25362567
[1 80359981599225309 80359981599225309 2] 24987998
[1 3236847391210468525 3236847391210468525 1] 24930682
[1 3882867311412797562 3882867311412797562 1] 24437539
[1 5102753966635632642 5102753966635632642 1] 25329288
[1 2525138147698810278 2525138147698810278 1] 25465523
[1 4519195488421639568 4519195488421639568 1] 26525299
[1 6387876178519532948 6387876178519532948 1] 26192979
[1 3204076395451181377 3204076395451181377 1] 27823344
[1 4175992918197875108 4175992918197875108 1] 27222745
[1 7108717156433686339 7108717156433686339 1] 27889467
[1 1872588502147291598 1872588502147291598 2] 28237557
[1 1653524765639657865 1653524765639657865 1] 29922885
[1 7968701348593813117 7968701348593813117 1] 29858037
[1 7608277151148098550 7608277151148098550 1] 31341197
[1 1503114111966756026 1503114111966756026 1] 31854510
[1 7386130898221393062 7386130898221393062 1] 31523542

Prio stats: 79 17 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 14496076
