**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 8794092972714353467 8794092972714353467 1] 27488180
[1 2530807118341480172 2530807118341480172 2] 27099600
[1 7616638341155698441 7616638341155698441 1] 24787213
[1 5836288495910599208 5836288495910599208 1] 26505848
[1 6231033109406258875 6231033109406258875 3] 28092346
[1 7413522009544936641 7413522009544936641 2] 23923053
[1 439636775614895848 439636775614895848 1] 23737834
[1 1042749659358856801 1042749659358856801 1] 27094167
[1 1011699687068097613 1011699687068097613 2] 28502166
[1 6962536223207813984 6962536223207813984 1] 29368005
[1 9057165912191784911 9057165912191784911 1] 26895653
[1 4089355186572778727 4089355186572778727 1] 29466427
[1 6063626438120381530 6063626438120381530 1] 30129706
[1 2472728637842183483 2472728637842183483 1] 26057352
[1 3463916520425879317 3463916520425879317 2] 28069251
[1 904607674250785880 904607674250785880 1] 27857503
[1 4934267582169393984 4934267582169393984 4] 29867788
[1 8853005861790132521 8853005861790132521 1] 32862556
[1 8901485108778407457 8901485108778407457 1] 29276916
[1 1796970685549186370 1796970685549186370 1] 28087794
[1 3088549263797528537 3088549263797528537 1] 31227121
[1 6962536223207813984 6962536223207813984 1] 32196002
[1 2229744125947929769 2229744125947929769 2] 30934569
[1 8336447534759119368 8336447534759119368 1] 32369460
[1 6957445936109150678 6957445936109150678 1] 33045109
[1 2525138147698810278 2525138147698810278 1] 30159014
[1 4801233011454269095 4801233011454269095 1] 33646328
[1 4519195488421639568 4519195488421639568 1] 31064189
[1 5102753966635632642 5102753966635632642 1] 33610403
[1 80359981599225309 80359981599225309 2] 35827025
[1 3882867311412797562 3882867311412797562 1] 35542144
[1 6387876178519532948 6387876178519532948 1] 33910509
[1 3204076395451181377 3204076395451181377 1] 34599121
[1 3236847391210468525 3236847391210468525 1] 38510539
[1 9057165912191784911 9057165912191784911 2] 34327212
[1 1872588502147291598 1872588502147291598 2] 34176627
[1 4175992918197875108 4175992918197875108 1] 35429803
[1 7108717156433686339 7108717156433686339 1] 39127641
[1 1786196876115952481 1786196876115952481 2] 38599453
[1 1503114111966756026 1503114111966756026 1] 37178195
[1 7608277151148098550 7608277151148098550 1] 38620957
[1 1653524765639657865 1653524765639657865 1] 40465473
[1 7968701348593813117 7968701348593813117 1] 39687820
[1 7386130898221393062 7386130898221393062 1] 38899297

Prio stats: 79 17 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 27998339
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 9057165912191784911 9057165912191784911 1] 3214141
[1 6488461302691448296 6488461302691448296 1] 5042217
[1 6685923574978999215 6685923574978999215 1] 4498487
[1 7681445200113414176 7681445200113414176 1] 7228619
[1 5946276162731559111 5946276162731559111 2] 3866541
[1 7616638341155698441 7616638341155698441 2] 5936257
[1 9057165912191784911 9057165912191784911 1] 6153998
[1 1587860973498482729 1587860973498482729 1] 9052725
[1 6023283311097976846 6023283311097976846 3] 8511931
[1 9057165912191784911 9057165912191784911 1] 6379148
[1 5245439083908774251 5245439083908774251 2] 7817173
[1 1990676820339791773 1990676820339791773 1] 12414015
[1 6957445936109150678 6957445936109150678 1] 8476458
[1 7583167364354317389 7583167364354317389 1] 9959342
[1 2148517718796434096 2148517718796434096 1] 12645862
[1 8397693939726633757 8397693939726633757 3] 10996443
[1 9057165912191784911 9057165912191784911 1] 9358688
[1 6488461302691448296 6488461302691448296 1] 12913664
[1 252049887289774605 252049887289774605 1] 7921256
[1 1410469310589474675 1410469310589474675 1] 9810090
[1 1214256030844900062 1214256030844900062 1] 12495464
[1 9057165912191784911 9057165912191784911 1] 11002764
[1 2744697425919251717 2744697425919251717 2] 11233246
[1 3750374287645824302 3750374287645824302 2] 15358327
[1 741339643387758460 741339643387758460 1] 10331994
[1 5897693816321261925 5897693816321261925 1] 12233115
[1 3094488955166861915 3094488955166861915 1] 14619338
[1 5161718391645202190 5161718391645202190 1] 18188133
[1 4427489698557970739 4427489698557970739 1] 15021240
[1 1613346174718908726 1613346174718908726 1] 13671531
[1 6439500474696603189 6439500474696603189 1] 15895334
[1 6023283311097976846 6023283311097976846 1] 17597767
[1 4950749919375495834 4950749919375495834 2] 19956932
[1 4372686792761235256 4372686792761235256 1] 17817296
[1 3094488955166861915 3094488955166861915 1] 20088721
[1 3548854057181795740 3548854057181795740 1] 17405749
[1 8003898064877407765 8003898064877407765 1] 17975309
[1 3062903259356535742 3062903259356535742 1] 20788607
[1 4275078077508723083 4275078077508723083 1] 20485817
[1 8853005861790132521 8853005861790132521 1] 23215274
[1 5402260543088376015 5402260543088376015 1] 19976941
[1 4950749919375495834 4950749919375495834 1] 26315176
[1 4531492923819664620 4531492923819664620 1] 20621459
[1 5778657392964895214 5778657392964895214 1] 21381054
[1 3864748567228467764 3864748567228467764 1] 23350144
[1 2422630752754597585 2422630752754597585 1] 22381830
[1 252049887289774605 252049887289774605 2] 19485492
[1 1786196876115952481 1786196876115952481 1] 22865085
[1 2744697425919251717 2744697425919251717 1] 22519267
[1 1245987228388785965 1245987228388785965 1] 24770970
[1 4796064343467574261 4796064343467574261 1] 23957496
[1 1205320352397806369 1205320352397806369 2] 25728128
[1 8776694636489796844 8776694636489796844 1] 25145821
[1 8794092972714353467 8794092972714353467 1] 25389464
[1 7972247085080092905 7972247085080092905 1] 22588488
[1 3411313239124880777 3411313239124880777 1] 26078204
[1 2530807118341480172 2530807118341480172 2] 27031987
[1 7616638341155698441 7616638341155698441 1] 25545838
[1 8397693939726633757 8397693939726633757 1] 29351631
[1 6231033109406258875 6231033109406258875 3] 30017566
[1 1042749659358856801 1042749659358856801 1] 27684839
[1 1011699687068097613 1011699687068097613 2] 28522841
[1 439636775614895848 439636775614895848 1] 25217402
[1 5836288495910599208 5836288495910599208 1] 30420213
[1 7413522009544936641 7413522009544936641 2] 27663765
[1 6962536223207813984 6962536223207813984 1] 30639472
[1 2472728637842183483 2472728637842183483 1] 27635134
[1 9057165912191784911 9057165912191784911 1] 29636230
[1 3463916520425879317 3463916520425879317 2] 28973451
[1 6063626438120381530 6063626438120381530 1] 33352343
[1 4089355186572778727 4089355186572778727 1] 33767450
[1 904607674250785880 904607674250785880 1] 29848943
[1 8853005861790132521 8853005861790132521 1] 33545205
[1 8901485108778407457 8901485108778407457 1] 31148260
[1 1796970685549186370 1796970685549186370 1] 30166115
[1 3088549263797528537 3088549263797528537 1] 33680720
[1 4934267582169393984 4934267582169393984 4] 34878431
[1 2229744125947929769 2229744125947929769 2] 32463046
[1 8336447534759119368 8336447534759119368 1] 34105816
[1 6957445936109150678 6957445936109150678 1] 33881520
[1 6962536223207813984 6962536223207813984 1] 36740179
[1 2525138147698810278 2525138147698810278 1] 31882234
[1 4519195488421639568 4519195488421639568 1] 33880743
[1 4801233011454269095 4801233011454269095 1] 37493528
[1 3882867311412797562 3882867311412797562 1] 36474656
[1 3236847391210468525 3236847391210468525 1] 37868339
[1 5102753966635632642 5102753966635632642 1] 36873991
[1 80359981599225309 80359981599225309 2] 39476237
[1 9057165912191784911 9057165912191784911 2] 36591951
[1 4175992918197875108 4175992918197875108 1] 36398117
[1 3204076395451181377 3204076395451181377 1] 37952871
[1 1872588502147291598 1872588502147291598 2] 35729694
[1 6387876178519532948 6387876178519532948 1] 38858003
[1 1786196876115952481 1786196876115952481 2] 38678901
[1 1503114111966756026 1503114111966756026 1] 38674553
[1 7608277151148098550 7608277151148098550 1] 40510731
[1 7108717156433686339 7108717156433686339 1] 43709007
[1 1653524765639657865 1653524765639657865 1] 42998736
[1 7386130898221393062 7386130898221393062 1] 40587541
[1 7968701348593813117 7968701348593813117 1] 43263260

Prio stats: 79 17 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 29621566
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 9057165912191784911 9057165912191784911 1] 3002916
[1 6488461302691448296 6488461302691448296 1] 5937525
[1 6685923574978999215 6685923574978999215 1] 4156167
[1 7681445200113414176 7681445200113414176 1] 6376037
[1 5946276162731559111 5946276162731559111 2] 2968553
[1 7616638341155698441 7616638341155698441 2] 4890626
[1 1990676820339791773 1990676820339791773 1] 8267267
[1 9057165912191784911 9057165912191784911 1] 5344744
[1 1587860973498482729 1587860973498482729 1] 7474708
[1 9057165912191784911 9057165912191784911 1] 6680325
[1 5245439083908774251 5245439083908774251 2] 7675066
[1 6023283311097976846 6023283311097976846 3] 10876091
[1 6957445936109150678 6957445936109150678 1] 6834150
[1 6488461302691448296 6488461302691448296 1] 8571335
[1 9057165912191784911 9057165912191784911 1] 8179819
[1 7583167364354317389 7583167364354317389 1] 9764731
[1 1214256030844900062 1214256030844900062 1] 10589503
[1 252049887289774605 252049887289774605 1] 8358516
[1 1410469310589474675 1410469310589474675 1] 10060754
[1 2148517718796434096 2148517718796434096 1] 16476813
[1 3750374287645824302 3750374287645824302 2] 12334754
[1 8397693939726633757 8397693939726633757 3] 15815189
[1 9057165912191784911 9057165912191784911 1] 12181873
[1 5897693816321261925 5897693816321261925 1] 11841100
[1 741339643387758460 741339643387758460 1] 11371886
[1 5161718391645202190 5161718391645202190 1] 16813271
[1 3094488955166861915 3094488955166861915 1] 15777454
[1 2744697425919251717 2744697425919251717 2] 15636582
[1 1613346174718908726 1613346174718908726 1] 12849466
[1 4427489698557970739 4427489698557970739 1] 18275899
[1 4950749919375495834 4950749919375495834 2] 18626285
[1 6439500474696603189 6439500474696603189 1] 17188392
[1 4372686792761235256 4372686792761235256 1] 17131572
[1 6023283311097976846 6023283311097976846 1] 21071450
[1 3094488955166861915 3094488955166861915 1] 18669870
[1 8003898064877407765 8003898064877407765 1] 16327431
[1 3548854057181795740 3548854057181795740 1] 17804807
[1 4950749919375495834 4950749919375495834 1] 21723565
[1 8853005861790132521 8853005861790132521 1] 20809619
[1 4275078077508723083 4275078077508723083 1] 21988712
[1 2422630752754597585 2422630752754597585 1] 19818304
[1 5402260543088376015 5402260543088376015 1] 20534445
[1 5778657392964895214 5778657392964895214 1] 20243710
[1 3864748567228467764 3864748567228467764 1] 22452163
[1 3062903259356535742 3062903259356535742 1] 25063588
[1 252049887289774605 252049887289774605 2] 18577190
[1 4531492923819664620 4531492923819664620 1] 20625017
[1 1786196876115952481 1786196876115952481 1] 22572605
[1 2744697425919251717 2744697425919251717 1] 21968404
[1 1245987228388785965 1245987228388785965 1] 24122961
[1 8776694636489796844 8776694636489796844 1] 22943297
[1 4796064343467574261 4796064343467574261 1] 24162626
[1 1205320352397806369 1205320352397806369 2] 26297853
[1 3411313239124880777 3411313239124880777 1] 23238237
[1 8794092972714353467 8794092972714353467 1] 25948650
[1 7972247085080092905 7972247085080092905 1] 23287754
[1 2530807118341480172 2530807118341480172 2] 27252285
[1 7616638341155698441 7616638341155698441 1] 26205368
[1 8397693939726633757 8397693939726633757 1] 30378944
[1 1011699687068097613 1011699687068097613 2] 26258587
[1 5836288495910599208 5836288495910599208 1] 27664825
[1 7413522009544936641 7413522009544936641 2] 24892566
[1 1042749659358856801 1042749659358856801 1] 27575204
[1 439636775614895848 439636775614895848 1] 24643584
[1 6231033109406258875 6231033109406258875 3] 32919074
[1 6962536223207813984 6962536223207813984 1] 31017187
[1 4089355186572778727 4089355186572778727 1] 30451744
[1 2472728637842183483 2472728637842183483 1] 27583477
[1 9057165912191784911 9057165912191784911 1] 29597381
[1 6063626438120381530 6063626438120381530 1] 33101620
[1 8853005861790132521 8853005861790132521 1] 30143646
[1 3463916520425879317 3463916520425879317 2] 30298962
[1 904607674250785880 904607674250785880 1] 30870194
[1 4934267582169393984 4934267582169393984 4] 32443704
[1 3088549263797528537 3088549263797528537 1] 32440237
[1 8901485108778407457 8901485108778407457 1] 31506818
[1 1796970685549186370 1796970685549186370 1] 31280421
[1 6962536223207813984 6962536223207813984 1] 32763646
[1 2229744125947929769 2229744125947929769 2] 32142811
[1 6957445936109150678 6957445936109150678 1] 33213982
[1 8336447534759119368 8336447534759119368 1] 35956230
[1 2525138147698810278 2525138147698810278 1] 31611841
[1 4801233011454269095 4801233011454269095 1] 35688147
[1 4519195488421639568 4519195488421639568 1] 33525105
[1 3236847391210468525 3236847391210468525 1] 36077821
[1 3882867311412797562 3882867311412797562 1] 36375450
[1 5102753966635632642 5102753966635632642 1] 36724525
[1 80359981599225309 80359981599225309 2] 39680461
[1 6387876178519532948 6387876178519532948 1] 36434738
[1 9057165912191784911 9057165912191784911 2] 35320097
[1 4175992918197875108 4175992918197875108 1] 35625633
[1 3204076395451181377 3204076395451181377 1] 39188045
[1 1872588502147291598 1872588502147291598 2] 38161771
[1 1786196876115952481 1786196876115952481 2] 37466724
[1 7108717156433686339 7108717156433686339 1] 41400438
[1 7968701348593813117 7968701348593813117 1] 41423036
[1 1653524765639657865 1653524765639657865 1] 42893038
[1 7386130898221393062 7386130898221393062 1] 40171984
[1 1503114111966756026 1503114111966756026 1] 41830922
[1 7608277151148098550 7608277151148098550 1] 42638892

Prio stats: 79 17 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 29384557
