**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 7511834424677954020 7511834424677954020 3] 23596290
[1 3344121448843780733 3344121448843780733 3] 22360916
[1 4941794663080118969 4941794663080118969 5] 21159236
[1 6130119897100878926 6130119897100878926 9] 22804833
[1 3830880201497503317 3830880201497503317 6] 22834998
[1 1352258951460981280 1352258951460981280 6] 23785368
[1 8325999008097358242 8325999008097358242 3] 24137856
[1 4694417007418070850 4694417007418070850 5] 22445440
[1 8094011088207712613 8094011088207712613 8] 23905920
[1 1675053098270206009 1675053098270206009 5] 21702380
[1 3755360830635635303 3755360830635635303 1] 22406749
[1 9070734411576036879 9070734411576036879 2] 26152598
[1 9126599491990958966 9126599491990958966 2] 22112087
[1 3076306512698502437 3076306512698502437 2] 24686966
[1 4912309584742661575 4912309584742661575 6] 24611594
[1 1783365564518310666 1783365564518310666 2] 21573284
[1 7761442549246334181 7761442549246334181 4] 23132697
[1 955075508257134001 955075508257134001 3] 21368047
[1 390213971538608927 390213971538608927 6] 24556013
[1 4552939449130578088 4552939449130578088 4] 21049879
[1 5618834902846399515 5618834902846399515 2] 20533843
[1 578756800087616945 578756800087616945 2] 23014804
[1 8389689988565585475 8389689988565585475 2] 24888028
[1 8236213915329956920 8236213915329956920 8] 22666106
[1 2416013057361978270 2416013057361978270 3] 19346444
[1 5577396866130235607 5577396866130235607 4] 18821383
[1 562487081593244635 562487081593244635 1] 21372388
[1 8094011088207712613 8094011088207712613 3] 22825406
[1 620820065600602359 620820065600602359 1] 24230213
[1 9161977902995074424 9161977902995074424 2] 22377021
[1 2980403371810644555 2980403371810644555 7] 21386154
[1 8420426811687911718 8420426811687911718 2] 22772558
[1 2503290350230503073 2503290350230503073 1] 21066634
[1 7661218829757994170 7661218829757994170 2] 20717720
[1 4448458549352109422 4448458549352109422 11] 22306450
[1 6348215183381778499 6348215183381778499 2] 22140015
[1 7341520517183750168 7341520517183750168 3] 25303937
[1 990611471236998318 990611471236998318 5] 25119493
[1 3830880201497503317 3830880201497503317 1] 24260646
[1 4912309584742661575 4912309584742661575 1] 23737983
[1 6221937562078549066 6221937562078549066 3] 24859975
[1 8859055156197650506 8859055156197650506 1] 26664424
[1 7102720892144106941 7102720892144106941 1] 24784076
[1 7845177175058853971 7845177175058853971 2] 25659557
[1 7119192577116453713 7119192577116453713 9] 25217009
[1 3331622153700279246 3331622153700279246 2] 28058594
[1 2605502647619050542 2605502647619050542 3] 25223207
[1 7803753030518273401 7803753030518273401 3] 28824387
[1 5606384991551319183 5606384991551319183 3] 28516293
[1 3687962903087923236 3687962903087923236 1] 29449843
[1 2951242788864802112 2951242788864802112 1] 27381801
[1 6957795829164053086 6957795829164053086 7] 30417528

Prio stats: 20 16 16 13 9 7 3 4 7 0 1 2 0 0 1 1 
Results: 100.00 72595822
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 0.25

[1 1335369500350887113 1335369500350887113 2] 649081
[1 1608948501392221840 1608948501392221840 1] 1742258
[1 5177818208114085241 5177818208114085241 2] 5242272
[1 37000534383455631 37000534383455631 12] 5611558
[1 7803753030518273401 7803753030518273401 3] 6440696
[1 60471825801899659 60471825801899659 9] 4054777
[1 5618834902846399515 5618834902846399515 1] 3532996
[1 8104451448818176865 8104451448818176865 9] 6673458
[1 3493812276559608261 3493812276559608261 1] 5498834
[1 7106295925757861572 7106295925757861572 1] 6513367
[1 4173032647297130033 4173032647297130033 6] 4664053
[1 5258959378889404534 5258959378889404534 3] 6772794
[1 3021584220979256730 3021584220979256730 4] 7543853
[1 372354059906509972 372354059906509972 1] 6569988
[1 4958165866846552497 4958165866846552497 3] 7130021
[1 2962813208079357693 2962813208079357693 4] 5466134
[1 8094011088207712613 8094011088207712613 5] 7729363
[1 5618834902846399515 5618834902846399515 4] 4818947
[1 8104451448818176865 8104451448818176865 3] 9745613
[1 7245660931648353422 7245660931648353422 4] 8534101
[1 4626456623379277309 4626456623379277309 1] 9892763
[1 8104451448818176865 8104451448818176865 5] 10514055
[1 1322252853927517871 1322252853927517871 4] 9057479
[1 7728666063074132048 7728666063074132048 4] 10177168
[1 5412109951180343267 5412109951180343267 8] 9628770
[1 584020274336891132 584020274336891132 5] 12816074
[1 5618834902846399515 5618834902846399515 12] 8689986
[1 7341520517183750168 7341520517183750168 5] 12462478
[1 5447833490994371743 5447833490994371743 3] 10000216
[1 60471825801899659 60471825801899659 4] 10009522
[1 1797403150532236909 1797403150532236909 9] 9566299
[1 2313948965543090559 2313948965543090559 8] 13837061
[1 7341520517183750168 7341520517183750168 15] 14476408
[1 4867268416495133867 4867268416495133867 7] 15093300
[1 3400052239333568512 3400052239333568512 6] 12978460
[1 7803753030518273401 7803753030518273401 1] 15341829
[1 8104451448818176865 8104451448818176865 9] 14681152
[1 6920440385081447047 6920440385081447047 1] 15499840
[1 6894593078187142944 6894593078187142944 4] 14965004
[1 2721500822832558103 2721500822832558103 4] 15301341
[1 6692166669190932267 6692166669190932267 1] 14785801
[1 2802821781736258657 2802821781736258657 5] 17475662
[1 8656076444750920409 8656076444750920409 1] 18951221
[1 1026064423824749505 1026064423824749505 4] 18439045
[1 8608643741839602142 8608643741839602142 9] 17516666
[1 5854870836808415468 5854870836808415468 2] 16565484
[1 2905926692694372953 2905926692694372953 6] 19651885
[1 7511834424677954020 7511834424677954020 3] 21654213
[1 4941794663080118969 4941794663080118969 5] 19695623
[1 3344121448843780733 3344121448843780733 3] 21017292
[1 5177818208114085241 5177818208114085241 16] 20762997
[1 6130119897100878926 6130119897100878926 9] 20592977
[1 3830880201497503317 3830880201497503317 6] 21716283
[1 1352258951460981280 1352258951460981280 6] 22064105
[1 4694417007418070850 4694417007418070850 5] 20689894
[1 8325999008097358242 8325999008097358242 3] 22990445
[1 8094011088207712613 8094011088207712613 8] 22688116
[1 1675053098270206009 1675053098270206009 5] 20476632
[1 9070734411576036879 9070734411576036879 2] 23669258
[1 9126599491990958966 9126599491990958966 2] 19743906
[1 3755360830635635303 3755360830635635303 1] 21143688
[1 3076306512698502437 3076306512698502437 2] 22954305
[1 4912309584742661575 4912309584742661575 6] 23215930
[1 1783365564518310666 1783365564518310666 2] 20126335
[1 7761442549246334181 7761442549246334181 4] 21545543
[1 390213971538608927 390213971538608927 6] 22199759
[1 955075508257134001 955075508257134001 3] 19730396
[1 4552939449130578088 4552939449130578088 4] 19187784
[1 5618834902846399515 5618834902846399515 2] 18692073
[1 578756800087616945 578756800087616945 2] 21504984
[1 8236213915329956920 8236213915329956920 8] 20413516
[1 8389689988565585475 8389689988565585475 2] 23109101
[1 2416013057361978270 2416013057361978270 3] 17396946
[1 5577396866130235607 5577396866130235607 4] 16868374
[1 562487081593244635 562487081593244635 1] 19895844
[1 8094011088207712613 8094011088207712613 3] 20766308
[1 620820065600602359 620820065600602359 1] 22608758
[1 9161977902995074424 9161977902995074424 2] 20322432
[1 2980403371810644555 2980403371810644555 7] 19312531
[1 2503290350230503073 2503290350230503073 1] 18913369
[1 8420426811687911718 8420426811687911718 2] 21375609
[1 4448458549352109422 4448458549352109422 11] 20263188
[1 7661218829757994170 7661218829757994170 2] 19260178
[1 6348215183381778499 6348215183381778499 2] 20526605
[1 7341520517183750168 7341520517183750168 3] 23862736
[1 990611471236998318 990611471236998318 5] 23084612
[1 3830880201497503317 3830880201497503317 1] 22629702
[1 4912309584742661575 4912309584742661575 1] 22433270
[1 6221937562078549066 6221937562078549066 3] 22806595
[1 8859055156197650506 8859055156197650506 1] 25167221
[1 7102720892144106941 7102720892144106941 1] 23292405
[1 7845177175058853971 7845177175058853971 2] 23650743
[1 7119192577116453713 7119192577116453713 9] 23868605
[1 3331622153700279246 3331622153700279246 2] 27071173
[1 2605502647619050542 2605502647619050542 3] 24249040
[1 7803753030518273401 7803753030518273401 3] 27209823
[1 3687962903087923236 3687962903087923236 1] 27311965
[1 5606384991551319183 5606384991551319183 3] 27331253
[1 2951242788864802112 2951242788864802112 1] 25703698
[1 6957795829164053086 6957795829164053086 7] 29544293

Prio stats: 20 16 16 13 9 7 3 4 7 0 1 2 0 0 1 1 
Results: 100.00 67316346
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 0.25

[1 1335369500350887113 1335369500350887113 2] 624086
[1 1608948501392221840 1608948501392221840 1] 1808673
[1 5177818208114085241 5177818208114085241 2] 5201984
[1 37000534383455631 37000534383455631 12] 5564996
[1 7803753030518273401 7803753030518273401 3] 6201937
[1 60471825801899659 60471825801899659 9] 3851876
[1 5618834902846399515 5618834902846399515 1] 3318722
[1 8104451448818176865 8104451448818176865 9] 6590469
[1 3493812276559608261 3493812276559608261 1] 5561404
[1 7106295925757861572 7106295925757861572 1] 6563581
[1 4173032647297130033 4173032647297130033 6] 4723048
[1 3021584220979256730 3021584220979256730 4] 7190655
[1 5258959378889404534 5258959378889404534 3] 6748050
[1 372354059906509972 372354059906509972 1] 6751305
[1 4958165866846552497 4958165866846552497 3] 7308327
[1 2962813208079357693 2962813208079357693 4] 5666750
[1 8094011088207712613 8094011088207712613 5] 7449751
[1 5618834902846399515 5618834902846399515 4] 4522782
[1 8104451448818176865 8104451448818176865 3] 9194967
[1 7245660931648353422 7245660931648353422 4] 8182400
[1 8104451448818176865 8104451448818176865 5] 10523456
[1 4626456623379277309 4626456623379277309 1] 9989060
[1 1322252853927517871 1322252853927517871 4] 8748581
[1 7728666063074132048 7728666063074132048 4] 10336524
[1 5412109951180343267 5412109951180343267 8] 9389055
[1 584020274336891132 584020274336891132 5] 12026824
[1 5618834902846399515 5618834902846399515 12] 7890348
[1 7341520517183750168 7341520517183750168 5] 12926021
[1 5447833490994371743 5447833490994371743 3] 10524689
[1 60471825801899659 60471825801899659 4] 10558313
[1 1797403150532236909 1797403150532236909 9] 10111483
[1 2313948965543090559 2313948965543090559 8] 13860344
[1 7341520517183750168 7341520517183750168 15] 15029371
[1 4867268416495133867 4867268416495133867 7] 14356926
[1 3400052239333568512 3400052239333568512 6] 12282166
[1 7803753030518273401 7803753030518273401 1] 16059521
[1 6920440385081447047 6920440385081447047 1] 15769547
[1 8104451448818176865 8104451448818176865 9] 15429552
[1 6894593078187142944 6894593078187142944 4] 14267698
[1 2721500822832558103 2721500822832558103 4] 15906745
[1 6692166669190932267 6692166669190932267 1] 15380997
[1 1026064423824749505 1026064423824749505 4] 17604406
[1 2802821781736258657 2802821781736258657 5] 18305064
[1 8656076444750920409 8656076444750920409 1] 19737738
[1 5854870836808415468 5854870836808415468 2] 16019569
[1 8608643741839602142 8608643741839602142 9] 18090040
[1 2905926692694372953 2905926692694372953 6] 20199027
[1 7511834424677954020 7511834424677954020 3] 22461971
[1 5177818208114085241 5177818208114085241 16] 20522580
[1 3344121448843780733 3344121448843780733 3] 21485958
[1 4941794663080118969 4941794663080118969 5] 20362820
[1 6130119897100878926 6130119897100878926 9] 21358240
[1 3830880201497503317 3830880201497503317 6] 21930694
[1 1352258951460981280 1352258951460981280 6] 22643605
[1 4694417007418070850 4694417007418070850 5] 21295066
[1 8325999008097358242 8325999008097358242 3] 23156948
[1 8094011088207712613 8094011088207712613 8] 22928902
[1 1675053098270206009 1675053098270206009 5] 20717014
[1 9070734411576036879 9070734411576036879 2] 24543184
[1 9126599491990958966 9126599491990958966 2] 20663487
[1 3755360830635635303 3755360830635635303 1] 21431669
[1 3076306512698502437 3076306512698502437 2] 23633365
[1 4912309584742661575 4912309584742661575 6] 23506628
[1 1783365564518310666 1783365564518310666 2] 20414833
[1 7761442549246334181 7761442549246334181 4] 21807627
[1 955075508257134001 955075508257134001 3] 19971585
[1 390213971538608927 390213971538608927 6] 23225751
[1 4552939449130578088 4552939449130578088 4] 19675732
[1 5618834902846399515 5618834902846399515 2] 19147749
[1 578756800087616945 578756800087616945 2] 21728961
[1 8236213915329956920 8236213915329956920 8] 21114224
[1 8389689988565585475 8389689988565585475 2] 23843297
[1 2416013057361978270 2416013057361978270 3] 18166679
[1 5577396866130235607 5577396866130235607 4] 17649229
[1 562487081593244635 562487081593244635 1] 20133751
[1 8094011088207712613 8094011088207712613 3] 21490285
[1 620820065600602359 620820065600602359 1] 22948001
[1 9161977902995074424 9161977902995074424 2] 21296752
[1 2980403371810644555 2980403371810644555 7] 20142865
[1 8420426811687911718 8420426811687911718 2] 21739711
[1 2503290350230503073 2503290350230503073 1] 19970406
[1 7661218829757994170 7661218829757994170 2] 19606326
[1 4448458549352109422 4448458549352109422 11] 21183680
[1 6348215183381778499 6348215183381778499 2] 21071716
[1 7341520517183750168 7341520517183750168 3] 24238507
[1 990611471236998318 990611471236998318 5] 24540864
[1 3830880201497503317 3830880201497503317 1] 23552167
[1 4912309584742661575 4912309584742661575 1] 23072028
[1 8859055156197650506 8859055156197650506 1] 25976193
[1 6221937562078549066 6221937562078549066 3] 24321640
[1 7102720892144106941 7102720892144106941 1] 24026891
[1 7845177175058853971 7845177175058853971 2] 24978537
[1 7119192577116453713 7119192577116453713 9] 24827161
[1 3331622153700279246 3331622153700279246 2] 27503035
[1 2605502647619050542 2605502647619050542 3] 24738913
[1 7803753030518273401 7803753030518273401 3] 28073149
[1 3687962903087923236 3687962903087923236 1] 28656347
[1 2951242788864802112 2951242788864802112 1] 26578338
[1 5606384991551319183 5606384991551319183 3] 28388787
[1 6957795829164053086 6957795829164053086 7] 30038591

Prio stats: 20 16 16 13 9 7 3 4 7 0 1 2 0 0 1 1 
Results: 100.00 68517310
