**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 80
Request delay (us): 600000
[1 6018484118070796590 6018484118070796590 1] 21836027
[1 8452831939068487505 8452831939068487505 1] 23423143
[1 8452831939068487505 8452831939068487505 1] 22150777
[1 8452831939068487505 8452831939068487505 2] 22812786
[1 8452831939068487505 8452831939068487505 3] 23502981
[1 8452831939068487505 8452831939068487505 1] 23971047
[1 2401628121101174705 2401628121101174705 2] 23499455
[1 252799525279960082 252799525279960082 1] 23720664
[1 2386770424116631308 2386770424116631308 1] 23759891
[1 8452831939068487505 8452831939068487505 1] 25262029
[1 925339878428457028 925339878428457028 2] 26484450
[1 8452831939068487505 8452831939068487505 1] 25545241
[1 2648671423490380152 2648671423490380152 1] 26504084
[1 2839377681581139099 2839377681581139099 1] 26393825
[1 8452831939068487505 8452831939068487505 3] 27434855
[1 2648671423490380152 2648671423490380152 1] 28069191
[1 8452831939068487505 8452831939068487505 3] 28110113
[1 8201555208621094056 8201555208621094056 1] 30140815
[1 8452831939068487505 8452831939068487505 1] 29853991
[1 2648671423490380152 2648671423490380152 1] 30268643
[1 8452831939068487505 8452831939068487505 2] 30025702
[1 6730605893706737486 6730605893706737486 1] 29496829
[1 5222977457836213172 5222977457836213172 1] 32608437
[1 8452831939068487505 8452831939068487505 2] 31654265
[1 8452831939068487505 8452831939068487505 1] 32690711
[1 6018484118070796590 6018484118070796590 2] 31841722
[1 8452831939068487505 8452831939068487505 1] 32517892
[1 2401628121101174705 2401628121101174705 1] 32411744
[1 8452831939068487505 8452831939068487505 3] 33852204
[1 2839377681581139099 2839377681581139099 1] 33647553
[1 6018484118070796590 6018484118070796590 2] 33109657
[1 8452831939068487505 8452831939068487505 1] 34286208
[1 2648671423490380152 2648671423490380152 1] 35272572
[1 925339878428457028 925339878428457028 1] 36276706
[1 8452831939068487505 8452831939068487505 3] 35357442
[1 4738926942490752286 4738926942490752286 1] 34858354
[1 925339878428457028 925339878428457028 3] 36160271
[1 1090966366113846360 1090966366113846360 1] 33227039
[1 6018484118070796590 6018484118070796590 2] 36479078
[1 925339878428457028 925339878428457028 1] 38045584
[1 2648671423490380152 2648671423490380152 1] 36058320
[1 8452831939068487505 8452831939068487505 1] 36771785
[1 8452831939068487505 8452831939068487505 1] 38081881
[1 8452831939068487505 8452831939068487505 1] 38383403

Prio stats: 73 18 7 2 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 28600673
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 80
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 8452831939068487505 8452831939068487505 1] 4128178
[1 8452831939068487505 8452831939068487505 1] 4161278
[1 8452831939068487505 8452831939068487505 2] 4213586
[1 3164354599415269570 3164354599415269570 1] 2857735
[1 8452831939068487505 8452831939068487505 1] 4100392
[1 8452831939068487505 8452831939068487505 1] 5903962
[1 8452831939068487505 8452831939068487505 1] 5919751
[1 8452831939068487505 8452831939068487505 1] 5812933
[1 8452831939068487505 8452831939068487505 2] 5236975
[1 6018484118070796590 6018484118070796590 2] 5984990
[1 8452831939068487505 8452831939068487505 2] 7729615
[1 2648671423490380152 2648671423490380152 4] 7374114
[1 8452831939068487505 8452831939068487505 2] 7025213
[1 8452831939068487505 8452831939068487505 1] 7839065
[1 8452831939068487505 8452831939068487505 1] 9501736
[1 8452831939068487505 8452831939068487505 3] 9113229
[1 2839377681581139099 2839377681581139099 1] 8836064
[1 8452831939068487505 8452831939068487505 1] 9668241
[1 8452831939068487505 8452831939068487505 1] 11264065
[1 8452831939068487505 8452831939068487505 2] 10776322
[1 8452831939068487505 8452831939068487505 1] 10528796
[1 6018484118070796590 6018484118070796590 1] 10281577
[1 6018484118070796590 6018484118070796590 2] 11440425
[1 2893678142209256634 2893678142209256634 1] 11248707
[1 2839377681581139099 2839377681581139099 1] 13247130
[1 925339878428457028 925339878428457028 1] 13047870
[1 6018484118070796590 6018484118070796590 1] 12580387
[1 2893678142209256634 2893678142209256634 1] 13147719
[1 8452831939068487505 8452831939068487505 1] 13704753
[1 2893678142209256634 2893678142209256634 1] 13113236
[1 8452831939068487505 8452831939068487505 1] 14282159
[1 8452831939068487505 8452831939068487505 1] 15012601
[1 8452831939068487505 8452831939068487505 1] 14779619
[1 8452831939068487505 8452831939068487505 1] 15459109
[1 6730605893706737486 6730605893706737486 2] 13864440
[1 8452831939068487505 8452831939068487505 4] 15947455
[1 6018484118070796590 6018484118070796590 1] 15864418
[1 8452831939068487505 8452831939068487505 1] 16560823
[1 925339878428457028 925339878428457028 1] 16901536
[1 2839377681581139099 2839377681581139099 1] 17143266
[1 925339878428457028 925339878428457028 1] 18245166
[1 7251461044673145193 7251461044673145193 1] 18397200
[1 8452831939068487505 8452831939068487505 1] 18768091
[1 8452831939068487505 8452831939068487505 1] 18799653
[1 3164354599415269570 3164354599415269570 1] 17507027
[1 2648671423490380152 2648671423490380152 1] 20070400
[1 5517005557862574638 5517005557862574638 1] 21433380
[1 8452831939068487505 8452831939068487505 2] 20539820
[1 8452831939068487505 8452831939068487505 1] 20709028
[1 8452831939068487505 8452831939068487505 1] 21825087
[1 8452831939068487505 8452831939068487505 1] 21956699
[1 8452831939068487505 8452831939068487505 2] 22239887
[1 2401628121101174705 2401628121101174705 1] 22076744
[1 1081989871227714263 1081989871227714263 1] 21048562
[1 8176449781432285355 8176449781432285355 1] 19557804
[1 6018484118070796590 6018484118070796590 1] 22353618
[1 6018484118070796590 6018484118070796590 1] 22603692
[1 8452831939068487505 8452831939068487505 1] 23923648
[1 8452831939068487505 8452831939068487505 1] 23052089
[1 8452831939068487505 8452831939068487505 2] 22836367
[1 8452831939068487505 8452831939068487505 3] 24424466
[1 8452831939068487505 8452831939068487505 1] 24371939
[1 252799525279960082 252799525279960082 1] 23685695
[1 2401628121101174705 2401628121101174705 2] 24334406
[1 2386770424116631308 2386770424116631308 1] 24463544
[1 8452831939068487505 8452831939068487505 1] 26188422
[1 8452831939068487505 8452831939068487505 1] 25361499
[1 925339878428457028 925339878428457028 2] 26737487
[1 2648671423490380152 2648671423490380152 1] 27250784
[1 2839377681581139099 2839377681581139099 1] 27533658
[1 8452831939068487505 8452831939068487505 3] 27225712
[1 2648671423490380152 2648671423490380152 1] 28835804
[1 8201555208621094056 8201555208621094056 1] 30185035
[1 8452831939068487505 8452831939068487505 3] 29341048
[1 8452831939068487505 8452831939068487505 1] 29564464
[1 2648671423490380152 2648671423490380152 1] 30502815
[1 8452831939068487505 8452831939068487505 2] 31196028
[1 8452831939068487505 8452831939068487505 2] 31323292
[1 5222977457836213172 5222977457836213172 1] 33478247
[1 6730605893706737486 6730605893706737486 1] 30660782
[1 8452831939068487505 8452831939068487505 1] 32809956
[1 6018484118070796590 6018484118070796590 2] 32401502
[1 2401628121101174705 2401628121101174705 1] 32610601
[1 8452831939068487505 8452831939068487505 1] 33374227
[1 8452831939068487505 8452831939068487505 3] 33924058
[1 2839377681581139099 2839377681581139099 1] 34119488
[1 6018484118070796590 6018484118070796590 2] 33356031
[1 8452831939068487505 8452831939068487505 1] 34992861
[1 2648671423490380152 2648671423490380152 1] 35644399
[1 925339878428457028 925339878428457028 1] 36279050
[1 925339878428457028 925339878428457028 3] 36322366
[1 4738926942490752286 4738926942490752286 1] 35229586
[1 1090966366113846360 1090966366113846360 1] 33595753
[1 8452831939068487505 8452831939068487505 3] 36144508
[1 6018484118070796590 6018484118070796590 2] 36844856
[1 925339878428457028 925339878428457028 1] 38013231
[1 8452831939068487505 8452831939068487505 1] 37106968
[1 2648671423490380152 2648671423490380152 1] 36605954
[1 8452831939068487505 8452831939068487505 1] 38481199
[1 8452831939068487505 8452831939068487505 1] 38389180

Prio stats: 73 18 7 2 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 29074950
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 100
Start: Random
Difficulty: 30000000
Repetition probability (%): 80
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 8452831939068487505 8452831939068487505 1] 4145597
[1 8452831939068487505 8452831939068487505 1] 4171347
[1 8452831939068487505 8452831939068487505 2] 4142671
[1 3164354599415269570 3164354599415269570 1] 2854067
[1 8452831939068487505 8452831939068487505 1] 4076834
[1 8452831939068487505 8452831939068487505 1] 5900609
[1 8452831939068487505 8452831939068487505 1] 5928238
[1 8452831939068487505 8452831939068487505 1] 5777753
[1 8452831939068487505 8452831939068487505 2] 5276564
[1 6018484118070796590 6018484118070796590 2] 6006634
[1 8452831939068487505 8452831939068487505 2] 7749615
[1 2648671423490380152 2648671423490380152 4] 7448396
[1 8452831939068487505 8452831939068487505 2] 7103767
[1 8452831939068487505 8452831939068487505 1] 7807758
[1 8452831939068487505 8452831939068487505 1] 9487816
[1 8452831939068487505 8452831939068487505 3] 9165169
[1 2839377681581139099 2839377681581139099 1] 8914870
[1 8452831939068487505 8452831939068487505 1] 9575422
[1 8452831939068487505 8452831939068487505 1] 11088857
[1 8452831939068487505 8452831939068487505 2] 10792708
[1 8452831939068487505 8452831939068487505 1] 10537922
[1 6018484118070796590 6018484118070796590 1] 10086524
[1 6018484118070796590 6018484118070796590 2] 11306975
[1 2893678142209256634 2893678142209256634 1] 10780230
[1 2839377681581139099 2839377681581139099 1] 12846461
[1 925339878428457028 925339878428457028 1] 12960939
[1 6018484118070796590 6018484118070796590 1] 12488242
[1 2893678142209256634 2893678142209256634 1] 12663372
[1 8452831939068487505 8452831939068487505 1] 13260295
[1 2893678142209256634 2893678142209256634 1] 12981765
[1 8452831939068487505 8452831939068487505 1] 14171387
[1 8452831939068487505 8452831939068487505 1] 14477651
[1 8452831939068487505 8452831939068487505 1] 15041579
[1 6730605893706737486 6730605893706737486 2] 13399653
[1 8452831939068487505 8452831939068487505 1] 14800811
[1 8452831939068487505 8452831939068487505 4] 15926294
[1 6018484118070796590 6018484118070796590 1] 15590890
[1 8452831939068487505 8452831939068487505 1] 16505782
[1 925339878428457028 925339878428457028 1] 16639554
[1 2839377681581139099 2839377681581139099 1] 17145988
[1 925339878428457028 925339878428457028 1] 17935315
[1 7251461044673145193 7251461044673145193 1] 18480051
[1 8452831939068487505 8452831939068487505 1] 18415064
[1 8452831939068487505 8452831939068487505 1] 18779513
[1 3164354599415269570 3164354599415269570 1] 17112168
[1 2648671423490380152 2648671423490380152 1] 20036457
[1 5517005557862574638 5517005557862574638 1] 20912025
[1 8452831939068487505 8452831939068487505 2] 20430019
[1 8452831939068487505 8452831939068487505 1] 19983418
[1 8452831939068487505 8452831939068487505 1] 21823769
[1 8452831939068487505 8452831939068487505 1] 21426832
[1 2401628121101174705 2401628121101174705 1] 21311995
[1 8452831939068487505 8452831939068487505 2] 22112135
[1 1081989871227714263 1081989871227714263 1] 20494904
[1 8176449781432285355 8176449781432285355 1] 18997891
[1 6018484118070796590 6018484118070796590 1] 22424531
[1 6018484118070796590 6018484118070796590 1] 22114751
[1 8452831939068487505 8452831939068487505 1] 23651350
[1 8452831939068487505 8452831939068487505 1] 22547397
[1 8452831939068487505 8452831939068487505 2] 23132001
[1 8452831939068487505 8452831939068487505 3] 23878111
[1 8452831939068487505 8452831939068487505 1] 24261277
[1 2401628121101174705 2401628121101174705 2] 23947816
[1 252799525279960082 252799525279960082 1] 24147224
[1 2386770424116631308 2386770424116631308 1] 24197720
[1 8452831939068487505 8452831939068487505 1] 25719110
[1 925339878428457028 925339878428457028 2] 26691472
[1 8452831939068487505 8452831939068487505 1] 25986822
[1 2648671423490380152 2648671423490380152 1] 26980582
[1 2839377681581139099 2839377681581139099 1] 26870032
[1 8452831939068487505 8452831939068487505 3] 27895495
[1 2648671423490380152 2648671423490380152 1] 28573015
[1 8201555208621094056 8201555208621094056 1] 30341925
[1 8452831939068487505 8452831939068487505 3] 28626984
[1 8452831939068487505 8452831939068487505 1] 30306809
[1 2648671423490380152 2648671423490380152 1] 30719318
[1 8452831939068487505 8452831939068487505 2] 30330635
[1 6730605893706737486 6730605893706737486 1] 29797095
[1 5222977457836213172 5222977457836213172 1] 33086590
[1 8452831939068487505 8452831939068487505 2] 32147743
[1 8452831939068487505 8452831939068487505 1] 33109073
[1 6018484118070796590 6018484118070796590 2] 32140953
[1 8452831939068487505 8452831939068487505 1] 32970945
[1 2401628121101174705 2401628121101174705 1] 32892377
[1 8452831939068487505 8452831939068487505 3] 34256494
[1 2839377681581139099 2839377681581139099 1] 33872309
[1 6018484118070796590 6018484118070796590 2] 33525434
[1 8452831939068487505 8452831939068487505 1] 34618863
[1 2648671423490380152 2648671423490380152 1] 35351862
[1 925339878428457028 925339878428457028 1] 36570920
[1 4738926942490752286 4738926942490752286 1] 34908483
[1 8452831939068487505 8452831939068487505 3] 35653915
[1 1090966366113846360 1090966366113846360 1] 33433992
[1 925339878428457028 925339878428457028 3] 36528539
[1 6018484118070796590 6018484118070796590 2] 36689520
[1 925339878428457028 925339878428457028 1] 38425308
[1 8452831939068487505 8452831939068487505 1] 36924840
[1 2648671423490380152 2648671423490380152 1] 36424628
[1 8452831939068487505 8452831939068487505 1] 38268166
[1 8452831939068487505 8452831939068487505 1] 38765918

Prio stats: 73 18 7 2 0 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 28920467
