**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 1000
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 973789200653990917 973789200653990917 1] 25839118
[1 4578859820317211203 4578859820317211203 1] 22774461
[1 2534080848504833637 2534080848504833637 3] 67591208
[1 5473673147457920244 5473673147457920244 1] 15503058
[1 5052597226054880269 5052597226054880269 1] 27096599
[1 6522882028041492777 6522882028041492777 1] 33906124
[1 7457640055946008668 7457640055946008668 1] 74338007
[1 5853151758892767402 5853151758892767402 2] 67036032
[1 3274168525665820313 3274168525665820313 1] 55971263
[1 2024667237626825566 2024667237626825566 1] 72756166
[1 4063616305869320469 4063616305869320469 1] 47807296
[1 2759567550678525695 2759567550678525695 1] 23132775
[1 3826047074646187463 3826047074646187463 1] 89447194
[1 830539103387696557 830539103387696557 1] 59871573
[1 6149652210555691411 6149652210555691411 1] 13681537
[1 2423815736635418286 2423815736635418286 1] 91205636
[1 640355413593647557 640355413593647557 1] 35531097
[1 6481588027008507250 6481588027008507250 2] 719272
[1 9003525225793406809 9003525225793406809 1] 58513245
[1 5014386525507742238 5014386525507742238 1] 8996454
[1 7245315310219989943 7245315310219989943 1] 18308408
[1 194901708358462687 194901708358462687 1] 81252778
[1 8995744019898056167 8995744019898056167 2] 13943978
[1 3604631005327317358 3604631005327317358 1] 90207896
[1 2563537891305446661 2563537891305446661 1] 20410140
[1 7959351501206635075 7959351501206635075 1] 12080640
[1 5117259440023367980 5117259440023367980 1] 58888425
[1 1423594309140718664 1423594309140718664 1] 52646831
[1 1719904128257064834 1719904128257064834 1] 58661893
[1 437485833847434610 437485833847434610 1] 58814176
[1 6224901217148171972 6224901217148171972 1] 102674610
[1 3591483698894380682 3591483698894380682 1] 33568744
[1 3990301012644747093 3990301012644747093 1] 88600650
[1 6925495995205485527 6925495995205485527 1] 1576876
[1 5546712864438187884 5546712864438187884 1] 84772522
[1 3020197751155015731 3020197751155015731 1] 42895537
[1 8247772754584940318 8247772754584940318 2] 44640177
[1 6677788738934613478 6677788738934613478 1] 94709306
[1 7158620314122222797 7158620314122222797 1] 48108322
[1 7192606909766198139 7192606909766198139 1] 45545949
[1 2323980267231403843 2323980267231403843 1] 42371917
[1 188298230885325765 188298230885325765 1] 94979000
[1 8959350751557039550 8959350751557039550 1] 91690659
[1 2362446847867864768 2362446847867864768 1] 109387103
[1 276888136506025886 276888136506025886 2] 2338453
[1 2372462708566917683 2372462708566917683 1] 15328177
[1 2484143475827320018 2484143475827320018 1] 70400467
[1 2608619040719086023 2608619040719086023 3] 12576470
[1 4820322273056665644 4820322273056665644 2] 2842990
[1 65281072076987413 65281072076987413 1] 120088105
[1 5736506011685513855 5736506011685513855 1] 73160435
[1 8702737910597480321 8702737910597480321 1] 67170377
[1 3479178647540675 3479178647540675 1] 64270005
[1 4691797828371083882 4691797828371083882 1] 61764738
[1 7486420996130192751 7486420996130192751 1] 97856747
[1 7706805436886922124 7706805436886922124 2] 62717354
[1 7120628415427462898 7120628415427462898 1] 128967284
[1 5874308926547513054 5874308926547513054 1] 17585986
[1 2450391230438655829 2450391230438655829 2] 17744105
[1 5082294164254468326 5082294164254468326 1] 128043370
[1 500671477540433317 500671477540433317 1] 23183591
[1 3138865914211987353 3138865914211987353 1] 3756050
[1 6703236880448854912 6703236880448854912 1] 15511008
[1 5817082888557953243 5817082888557953243 1] 28914593
[1 3528843856380800455 3528843856380800455 1] 92061062
[1 3056935101947936321 3056935101947936321 1] 91254273
[1 4783208449973014378 4783208449973014378 1] 107912259
[1 4571494471588410399 4571494471588410399 1] 103071534
[1 8241663919943639456 8241663919943639456 2] 1755516
[1 7648070865145929565 7648070865145929565 2] 101400053
[1 6224901217148171972 6224901217148171972 1] 130021029
[1 1504946346371376639 1504946346371376639 1] 47339294
[1 8563765941803923471 8563765941803923471 1] 36281248
[1 3826047074646187463 3826047074646187463 1] 133561151
[1 8813438948783652661 8813438948783652661 1] 140212967
[1 1561759295924222778 1561759295924222778 1] 28194962
[1 188298230885325765 188298230885325765 1] 116775995
[1 8564099665671196488 8564099665671196488 1] 48886356
[1 5014386525507742238 5014386525507742238 2] 11651679
[1 7981168371649140750 7981168371649140750 1] 73436990
[1 1202761757499872340 1202761757499872340 1] 120082907
[1 7083445861159801740 7083445861159801740 2] 103561767
[1 6488079815406579091 6488079815406579091 2] 134321751
[1 6423505784789735895 6423505784789735895 2] 126242583
[1 7110941327427811963 7110941327427811963 1] 91666096
[1 530152528428158153 530152528428158153 1] 89290820
[1 3479178647540675 3479178647540675 1] 71874610
[1 4568262719152854072 4568262719152854072 1] 142601438
[1 2707865817758435094 2707865817758435094 2] 106723794
[1 2041583049155452133 2041583049155452133 1] 38481121
[1 2961708466183274113 2961708466183274113 1] 101611301
[1 1691493319748746388 1691493319748746388 1] 139426954
[1 1623711085914951513 1623711085914951513 1] 126500331
[1 1688850359566875913 1688850359566875913 1] 92239074
[1 5669426629233161698 5669426629233161698 2] 88335635
[1 8412781360620923179 8412781360620923179 1] 114558922
[1 3974662310833503936 3974662310833503936 1] 51731010
[1 4209816133465409377 4209816133465409377 1] 125216943
[1 1924337394457498805 1924337394457498805 1] 28324018
[1 4026086645963848132 4026086645963848132 2] 655573
[1 5024005365786298224 5024005365786298224 1] 19751838
[1 8440570705697865874 8440570705697865874 1] 103872258
[1 1867263731343969693 1867263731343969693 3] 50548183
[1 299017200798257185 299017200798257185 1] 47629009
[1 6181441921403116218 6181441921403116218 1] 77801174
[1 5176237346285668561 5176237346285668561 1] 118257964
[1 8016351889049416839 8016351889049416839 1] 11810364
[1 5297166931528432832 5297166931528432832 1] 7276009
[1 6459227495295035902 6459227495295035902 2] 161469112
[1 3000089680693884276 3000089680693884276 1] 37580477
[1 1368790009816293228 1368790009816293228 1] 158120479
[1 4406391457682319264 4406391457682319264 1] 44552770
[1 2362446847867864768 2362446847867864768 2] 153666622
[1 3623210729123536364 3623210729123536364 1] 39877108
[1 6326565546618157095 6326565546618157095 1] 110481394
[1 6419016279972728470 6419016279972728470 1] 66696670
[1 2157580786496160311 2157580786496160311 1] 42786556
[1 3050426382748096295 3050426382748096295 1] 7906958
[1 5473673147457920244 5473673147457920244 2] 39036695
[1 2227581384246786948 2227581384246786948 2] 44568418
[1 5546712864438187884 5546712864438187884 2] 137037597
[1 1754341443584370596 1754341443584370596 1] 176451864
[1 7110941327427811963 7110941327427811963 1] 127631892
[1 6594731957669765800 6594731957669765800 1] 161682209
[1 4733706822608317943 4733706822608317943 1] 74315306
[1 4163859357572880609 4163859357572880609 2] 115597652
[1 349380747702939018 349380747702939018 1] 53137984
[1 2667704554060079793 2667704554060079793 1] 145381443
[1 4625117666449960784 4625117666449960784 1] 176994702
[1 2951302292927883595 2951302292927883595 2] 123117591
[1 223440886057325973 223440886057325973 1] 73389050
[1 7056397236067230492 7056397236067230492 1] 143007029
[1 3986562849388276295 3986562849388276295 1] 166508910
[1 1643096707707766227 1643096707707766227 1] 186306155
[1 4889044544488955645 4889044544488955645 1] 189936917
[1 4384589494785995572 4384589494785995572 1] 93326325
[1 7869124646731260012 7869124646731260012 1] 71396078
[1 1202761757499872340 1202761757499872340 1] 157949101
[1 1678276299793924385 1678276299793924385 1] 82878592
[1 4015823473805546899 4015823473805546899 5] 69031380
[1 6186662527931605646 6186662527931605646 1] 136403765
[1 3238343641129302562 3238343641129302562 1] 28791931
[1 8809647106421131765 8809647106421131765 1] 126908838
[1 6262913009910473627 6262913009910473627 2] 75888601
[1 9005756381983941198 9005756381983941198 2] 132482476
[1 6068184192940086614 6068184192940086614 1] 26008810
[1 2235922858539825506 2235922858539825506 2] 151713808
[1 5107134308154167798 5107134308154167798 1] 40616555
[1 4507991751251991033 4507991751251991033 2] 43295854
[1 6703236880448854912 6703236880448854912 1] 22924600
[1 8000834349983649866 8000834349983649866 1] 11256044
[1 299017200798257185 299017200798257185 1] 61253972
[1 2404287123253513670 2404287123253513670 1] 126557060
[1 4418402178925663952 4418402178925663952 1] 93763829
[1 2864272377452065603 2864272377452065603 1] 32620281
[1 8041029694233392263 8041029694233392263 1] 133546826
[1 6143266650014896614 6143266650014896614 2] 212672492
[1 2041583049155452133 2041583049155452133 1] 50777907
[1 299017200798257185 299017200798257185 1] 63800525
[1 1978023411655590551 1978023411655590551 2] 155941431
[1 2899810306460920575 2899810306460920575 1] 208959624
[1 1360065137967046495 1360065137967046495 1] 46228237
[1 2133008165340658745 2133008165340658745 2] 192184875
[1 1269328546397533139 1269328546397533139 2] 129185924
[1 2615394154833410180 2615394154833410180 2] 167949986
[1 4788619936662578573 4788619936662578573 1] 48017133
[1 734592446513182065 734592446513182065 1] 186826007
[1 2036623190647379945 2036623190647379945 1] 69032889
[1 8252111918419446115 8252111918419446115 2] 126596786
[1 4691797828371083882 4691797828371083882 1] 106327729
[1 3551412392854034839 3551412392854034839 1] 75016618
[1 1368790009816293228 1368790009816293228 1] 195458736
[1 7371073606673973570 7371073606673973570 1] 3133501
[1 3353633611168371839 3353633611168371839 1] 154067697
[1 4691756201951388191 4691756201951388191 2] 187610530
[1 1725622992376502676 1725622992376502676 1] 84653298
[1 7324426078548096937 7324426078548096937 1] 152007591
[1 1593626704767875777 1593626704767875777 1] 102108503
[1 7720741887896933514 7720741887896933514 1] 174220889
[1 2876673555300728176 2876673555300728176 1] 66398764
[1 2235922858539825506 2235922858539825506 2] 167410187
[1 5176237346285668561 5176237346285668561 2] 171577619
[1 1424369261892339430 1424369261892339430 1] 49052735
[1 8049069275503338697 8049069275503338697 1] 46671084
[1 2293484174238985569 2293484174238985569 1] 148900475
[1 1722029683006977194 1722029683006977194 1] 79541897
[1 2198995162393314789 2198995162393314789 1] 46757210
[1 878321853308119927 878321853308119927 1] 188834390
[1 7994315882091944877 7994315882091944877 1] 74383442
[1 7389112309294576947 7389112309294576947 1] 38547325
[1 3627835602481942037 3627835602481942037 1] 45203119
[1 1884956663311175979 1884956663311175979 1] 142330919
[1 4883405915094461300 4883405915094461300 1] 63928858
[1 5241294535549771651 5241294535549771651 1] 145168385
[1 3083784089075866630 3083784089075866630 1] 202769212
[1 1382217281421510153 1382217281421510153 1] 180075476
[1 6371807650002478135 6371807650002478135 1] 39897143
[1 6852174564495416637 6852174564495416637 1] 62437389
[1 5567888328640872059 5567888328640872059 1] 16097312
[1 734592446513182065 734592446513182065 2] 201464802
[1 8630570987576487364 8630570987576487364 2] 129153808
[1 1304777749071274024 1304777749071274024 1] 156870630
[1 1621348943214056335 1621348943214056335 1] 44272195
[1 6055407793846710881 6055407793846710881 1] 240319843
[1 8821501642743306362 8821501642743306362 1] 73296033
[1 3886006343053199902 3886006343053199902 2] 183314709
[1 4027925441411345145 4027925441411345145 1] 151609095
[1 1514311065984797111 1514311065984797111 1] 20983386
[1 7720741887896933514 7720741887896933514 1] 204173375
[1 6998821099070004528 6998821099070004528 1] 79079659
[1 3502860699208845159 3502860699208845159 1] 33328603
[1 4691797828371083882 4691797828371083882 1] 124573639
[1 7666600720089571738 7666600720089571738 1] 68744788
[1 1595216937875681042 1595216937875681042 1] 95464284
[1 242630997870908240 242630997870908240 1] 220347869
[1 6213734397409716068 6213734397409716068 1] 154139016
[1 229896673213272955 229896673213272955 1] 143290894
[1 25427740488377879 25427740488377879 1] 231971706
[1 5183065502639933642 5183065502639933642 1] 4350541
[1 203360083600135 203360083600135 1] 199823947
[1 1786797960415602363 1786797960415602363 1] 224306649
[1 6423505784789735895 6423505784789735895 1] 221069376
[1 4484334342182807094 4484334342182807094 1] 209315337
[1 4015823473805546899 4015823473805546899 4] 91296701
[1 3502860699208845159 3502860699208845159 2] 38338811
[1 7299155276803035682 7299155276803035682 2] 178928325
[1 6066106939692475731 6066106939692475731 1] 251309324
[1 4484334342182807094 4484334342182807094 1] 212323927
[1 2022627511747153027 2022627511747153027 1] 110789526
[1 9155751192519472533 9155751192519472533 2] 136841145
[1 711455819273820196 711455819273820196 3] 75448504
[1 5817082888557953243 5817082888557953243 1] 56252748
[1 6185917551594629304 6185917551594629304 2] 139789059
[1 9159754158668839195 9159754158668839195 1] 136668401
[1 3323917135184132368 3323917135184132368 1] 127591297
[1 9183589395669793795 9183589395669793795 3] 170906196
[1 8975326870130194698 8975326870130194698 3] 161979585
[1 6498154317312207707 6498154317312207707 1] 64117790
[1 3598152335177071450 3598152335177071450 1] 190222617
[1 5517704387860377236 5517704387860377236 1] 16766082
[1 88656058469450104 88656058469450104 1] 256455558
[1 2694620975490347335 2694620975490347335 2] 19972599
[1 625752405965824007 625752405965824007 1] 176043698
[1 5052597226054880269 5052597226054880269 1] 88352619
[1 1719655201069585449 1719655201069585449 2] 54556167
[1 2902775518149563928 2902775518149563928 1] 231440341
[1 5714036118562183164 5714036118562183164 1] 251982354
[1 6823946754451631503 6823946754451631503 2] 128810223
[1 887217482143545842 887217482143545842 1] 39641349
[1 543933806449348227 543933806449348227 1] 160387616
[1 8948494118479835105 8948494118479835105 1] 19616466
[1 8895313812530479376 8895313812530479376 2] 13528947
[1 9201054516347805265 9201054516347805265 1] 12584413
[1 297235643465463964 297235643465463964 1] 98824732
[1 369899875924218713 369899875924218713 3] 60551545
[1 2957636182858896333 2957636182858896333 2] 285295188
[1 1884956663311175979 1884956663311175979 1] 174945186
[1 6604409028890398458 6604409028890398458 1] 247351474
[1 3152585022778420104 3152585022778420104 1] 212226567
[1 6395973630409952388 6395973630409952388 1] 268913355
[1 6807183106695362544 6807183106695362544 1] 16527920
[1 5713795303067392837 5713795303067392837 1] 278744592
[1 6793614992034458387 6793614992034458387 1] 8673606
[1 410608344853378961 410608344853378961 1] 284083952
[1 3696240554012026355 3696240554012026355 2] 241155675
[1 6423505784789735895 6423505784789735895 1] 259358023
[1 4384589494785995572 4384589494785995572 1] 145849812
[1 3825484426898516968 3825484426898516968 1] 165182536
[1 2203571038549539961 2203571038549539961 1] 108414373
[1 6219524894227232993 6219524894227232993 1] 40985629
[1 59732288773997284 59732288773997284 1] 203824238
[1 2362446847867864768 2362446847867864768 1] 269267432
[1 2064283110255756181 2064283110255756181 1] 162600744
[1 2011507969556361442 2011507969556361442 3] 170900079
[1 3630819551911263507 3630819551911263507 1] 137184135
[1 4507991751251991033 4507991751251991033 1] 60301267
[1 731528610936587692 731528610936587692 1] 135166586
[1 679668748513524537 679668748513524537 1] 314302491
[1 3999027687443862316 3999027687443862316 1] 77163881
[1 4797939815326154120 4797939815326154120 1] 259227395
[1 9169583293910868445 9169583293910868445 2] 220270545
[1 7277153418303682143 7277153418303682143 2] 97736893
[1 854377241408973052 854377241408973052 1] 109525739
[1 4132717838613903033 4132717838613903033 1] 28729953
[1 5738483285774655655 5738483285774655655 2] 65275562
[1 5002909332971130537 5002909332971130537 1] 88425366
[1 8700691002382498920 8700691002382498920 2] 171489361
[1 1502971356337680685 1502971356337680685 1] 10887254
[1 7719927038521429096 7719927038521429096 1] 47387136
[1 5241294535549771651 5241294535549771651 1] 207689563
[1 5683827663076204202 5683827663076204202 1] 266809431
[1 8076977809448368124 8076977809448368124 1] 187643644
[1 6177450513648811962 6177450513648811962 1] 272081014
[1 6209632935000529379 6209632935000529379 1] 302521819
[1 5156598045724848119 5156598045724848119 2] 106016131
[1 775919486064258133 775919486064258133 1] 96888760
[1 4910815155141359377 4910815155141359377 1] 134023295
[1 6470314291050459257 6470314291050459257 2] 35241186
[1 2827089930206818739 2827089930206818739 1] 252617006
[1 3324821484790830987 3324821484790830987 2] 38759722
[1 7299155276803035682 7299155276803035682 1] 218252380
[1 2198995162393314789 2198995162393314789 3] 59974145
[1 4213876217705015741 4213876217705015741 1] 110356159
[1 7163001192955715120 7163001192955715120 1] 81815812
[1 6957413696790912050 6957413696790912050 1] 10238400
[1 6825092660239306585 6825092660239306585 1] 116622158
[1 7179133576396330540 7179133576396330540 1] 258105473
[1 4227569262134641950 4227569262134641950 2] 12062804
[1 3214214179010442975 3214214179010442975 1] 252071915
[1 1768727318966947693 1768727318966947693 1] 346599121
[1 3576199477594337086 3576199477594337086 1] 49310123
[1 6970694805512411920 6970694805512411920 1] 246554061
[1 4795837028622053780 4795837028622053780 1] 33930661
[1 4619768906986207789 4619768906986207789 1] 106471245
[1 5986129245866449318 5986129245866449318 2] 207733268
[1 6226373918551262700 6226373918551262700 1] 263326701
[1 3497039084822883634 3497039084822883634 1] 123423344
[1 7524218370580816318 7524218370580816318 1] 108146395
[1 2450391230438655829 2450391230438655829 1] 43009720
[1 6205895507568252281 6205895507568252281 1] 333588276
[1 988160916272038329 988160916272038329 1] 335600947
[1 299017200798257185 299017200798257185 1] 100117039
[1 448738971046511240 448738971046511240 1] 107737706
[1 2847397965749170361 2847397965749170361 2] 102649179
[1 5725871939025734469 5725871939025734469 1] 350377827
[1 7748286944495210337 7748286944495210337 1] 189731332
[1 9140656563156484244 9140656563156484244 1] 96176957
[1 1788970880127796568 1788970880127796568 3] 31969611
[1 1854585463930301578 1854585463930301578 2] 292501235
[1 4510541111714514722 4510541111714514722 1] 350053873
[1 7209400215156338394 7209400215156338394 1] 293802011
[1 1481788766737198972 1481788766737198972 1] 146820796
[1 8741617002394861795 8741617002394861795 1] 71695408
[1 3270894045819665068 3270894045819665068 1] 190239105
[1 4788619936662578573 4788619936662578573 1] 87772038
[1 6228610415177348754 6228610415177348754 1] 59736129
[1 701494828689885731 701494828689885731 1] 215344198
[1 1788970880127796568 1788970880127796568 2] 32859373
[1 6068184192940086614 6068184192940086614 1] 40458590
[1 6274974923113311076 6274974923113311076 1] 18659360
[1 4829806834806069095 4829806834806069095 1] 199345492
[1 8041029694233392263 8041029694233392263 1] 234060941
[1 2493455707987002135 2493455707987002135 1] 336246610
[1 2793302479550237922 2793302479550237922 1] 226859244
[1 2618618167630672639 2618618167630672639 1] 257748695
[1 2094638813362097761 2094638813362097761 1] 66272696
[1 2133008165340658745 2133008165340658745 1] 320602029
[1 9151380673007977908 9151380673007977908 1] 269563956
[1 5461490872532999296 5461490872532999296 1] 349356601
[1 1384614520731180734 1384614520731180734 1] 24190938
[1 3124105503555707103 3124105503555707103 1] 295158329
[1 6809227911032139483 6809227911032139483 1] 137080006
[1 9125410194183399692 9125410194183399692 3] 186214332
[1 4997313911052662930 4997313911052662930 1] 64276925
[1 8323076437721295431 8323076437721295431 1] 329289190
[1 3242396995744804275 3242396995744804275 1] 209069571
[1 8881303685028862752 8881303685028862752 1] 212397944
[1 7100115956698684273 7100115956698684273 1] 375509930
[1 2302148252095421460 2302148252095421460 1] 114171788
[1 40550896614921980 40550896614921980 1] 155223838
[1 2915401631087558806 2915401631087558806 1] 194548145
[1 6363021835326843386 6363021835326843386 2] 313740905
[1 2024836284654747918 2024836284654747918 1] 7227586
[1 1614412163847339262 1614412163847339262 1] 287662464
[1 2227581384246786948 2227581384246786948 3] 87677245
[1 114731517879473285 114731517879473285 1] 177347503
[1 6130285853796231840 6130285853796231840 1] 247303000
[1 2976705648500278632 2976705648500278632 1] 349316646
[1 2119836625889007683 2119836625889007683 1] 233641036
[1 2999644334239640793 2999644334239640793 2] 35903260
[1 4830545170749636423 4830545170749636423 1] 259868953
[1 7417242198367371556 7417242198367371556 1] 253114452
[1 335335314115479831 335335314115479831 1] 88819050
[1 2697328459904965397 2697328459904965397 1] 155727669
[1 441997988737918106 441997988737918106 1] 25357001
[1 7649140836058880732 7649140836058880732 2] 136367795
[1 313887476461460768 313887476461460768 1] 27449645
[1 6811714109323336110 6811714109323336110 4] 114163879
[1 5546712864438187884 5546712864438187884 2] 289889352
[1 7782878846569149117 7782878846569149117 1] 214456648
[1 36391787738415092 36391787738415092 1] 126030088
[1 5995556779380115553 5995556779380115553 1] 227934566
[1 4972460922610554802 4972460922610554802 1] 6061305
[1 6488079815406579091 6488079815406579091 1] 372802663
[1 3150139727457025782 3150139727457025782 1] 71181741
[1 9161447198408683192 9161447198408683192 1] 191918520
[1 4829806834806069095 4829806834806069095 1] 220365198
[1 988160916272038329 988160916272038329 1] 392112390
[1 6631718339431367206 6631718339431367206 2] 105850128
[1 2770034098790348649 2770034098790348649 1] 40169829
[1 2970014924169315384 2970014924169315384 1] 63253540
[1 640355413593647557 640355413593647557 1] 147445477
[1 9206708276866083935 9206708276866083935 2] 206414753
[1 4099148554325651570 4099148554325651570 1] 312480869
[1 3118897387058355560 3118897387058355560 1] 311755701
[1 1454450557457318903 1454450557457318903 1] 351421489
[1 7510828775444520032 7510828775444520032 2] 401413559
[1 1484018877497371275 1484018877497371275 1] 255995557
[1 194901708358462687 194901708358462687 2] 326914554
[1 8340116489571888788 8340116489571888788 2] 103814935
[1 4027925441411345145 4027925441411345145 1] 239720472
[1 2721165734662378746 2721165734662378746 1] 66987762
[1 2892344747450290907 2892344747450290907 2] 215918314
[1 6739269202183663694 6739269202183663694 1] 391495729
[1 522771583532745202 522771583532745202 1] 101513326
[1 7270893361234812399 7270893361234812399 1] 242136008
[1 6634139786050018099 6634139786050018099 2] 322666574
[1 3598152335177071450 3598152335177071450 1] 283075676
[1 8303006673809129321 8303006673809129321 2] 193363556
[1 2001166196017553488 2001166196017553488 1] 343218188
[1 7110941327427811963 7110941327427811963 3] 263988678
[1 7979013734345743206 7979013734345743206 1] 15480008
[1 7564496488149924340 7564496488149924340 1] 373793893
[1 8431229861670639890 8431229861670639890 2] 327622109
[1 4252224425837930793 4252224425837930793 2] 397954449
[1 8524912434673173885 8524912434673173885 2] 262673717
[1 2424978053906544983 2424978053906544983 2] 318244111
[1 3853074717062409413 3853074717062409413 1] 23367575
[1 3092431326763449930 3092431326763449930 1] 69991853
[1 5450699390666749467 5450699390666749467 2] 401592793
[1 8323076437721295431 8323076437721295431 1] 378736135
[1 2808983842458694074 2808983842458694074 1] 109323552
[1 6396092073808857316 6396092073808857316 1] 202892747
[1 7368996169136332484 7368996169136332484 1] 403386905
[1 2148273021368384936 2148273021368384936 1] 78840310
[1 1351868917145964750 1351868917145964750 2] 84204957
[1 3126063492430942254 3126063492430942254 1] 215794176
[1 6988592591068914289 6988592591068914289 1] 265722561
[1 2580159281624250760 2580159281624250760 1] 100037824
[1 1475204830145335073 1475204830145335073 1] 154610562
[1 4788619936662578573 4788619936662578573 2] 107816777
[1 1470276991619237361 1470276991619237361 1] 86918907
[1 3826047074646187463 3826047074646187463 3] 422517409
[1 2607819402521596392 2607819402521596392 1] 430489990
[1 8093115015659133524 8093115015659133524 2] 103261746
[1 4500479876494902112 4500479876494902112 1] 412374035
[1 188298230885325765 188298230885325765 1] 344098492
[1 2349168767032572131 2349168767032572131 2] 122372481
[1 2404287123253513670 2404287123253513670 1] 255935732
[1 553647227764677031 553647227764677031 1] 319936575
[1 9208144561312451779 9208144561312451779 1] 91102768
[1 6730373148610255018 6730373148610255018 1] 171150079
[1 4222454969874026056 4222454969874026056 1] 422717140
[1 8435826721278301564 8435826721278301564 1] 331231904
[1 2205165417162652025 2205165417162652025 1] 353551359
[1 6656343472579607478 6656343472579607478 2] 112507809
[1 299017200798257185 299017200798257185 1] 122600118
[1 2835083123487432119 2835083123487432119 1] 418837470
[1 6455857719130801806 6455857719130801806 1] 123946784
[1 6682847433855977550 6682847433855977550 2] 23146996
[1 5245276472011599839 5245276472011599839 1] 183609273
[1 4611557402950467221 4611557402950467221 3] 68921831
[1 8584850086727628660 8584850086727628660 1] 214924892
[1 8334537738724480724 8334537738724480724 1] 449967438
[1 5176163379549967172 5176163379549967172 1] 307587691
[1 925489951527172442 925489951527172442 2] 334160715
[1 640355413593647557 640355413593647557 1] 177495780
[1 5634701222406357566 5634701222406357566 2] 285726348
[1 4788619936662578573 4788619936662578573 2] 112503122
[1 4952284845271745343 4952284845271745343 2] 212348024
[1 1755366071220915218 1755366071220915218 1] 168493674
[1 8506220195601392202 8506220195601392202 1] 205879049
[1 6053689969702917488 6053689969702917488 2] 280001298
[1 4797967690028934828 4797967690028934828 1] 379284725
[1 4691797828371083882 4691797828371083882 1] 219108714
[1 5856796586792370676 5856796586792370676 2] 210613781
[1 8893467400613295245 8893467400613295245 1] 418433897
[1 7389112309294576947 7389112309294576947 1] 74410325
[1 7368996169136332484 7368996169136332484 1] 437316198
[1 150676727232380925 150676727232380925 1] 67278349
[1 5090690412230748960 5090690412230748960 1] 263387285
[1 4469429427811302672 4469429427811302672 1] 107485079
[1 2362446847867864768 2362446847867864768 1] 416209553
[1 2770034098790348649 2770034098790348649 3] 45071488
[1 3056935101947936321 3056935101947936321 1] 340247585
[1 3295699291128281332 3295699291128281332 2] 24306429
[1 3085979894660728460 3085979894660728460 1] 425728431
[1 3654003055741447428 3654003055741447428 2] 20447131
[1 8290420477935558989 8290420477935558989 1] 256802104
[1 4530494524458601054 4530494524458601054 1] 82025444
