**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 1000
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 4568262719152854072 4568262719152854072 1] 32966433
[1 6677788738934613478 6677788738934613478 1] 32025132
[1 2034601758941119156 2034601758941119156 1] 29671669
[1 188298230885325765 188298230885325765 1] 32454667
[1 5546712864438187884 5546712864438187884 1] 31932639
[1 6488079815406579091 6488079815406579091 2] 33661252
[1 2041583049155452133 2041583049155452133 1] 31034380
[1 6149652210555691411 6149652210555691411 1] 29727708
[1 3274168525665820313 3274168525665820313 1] 32150676
[1 7192606909766198139 7192606909766198139 2] 31024655
[1 4387800982861812278 4387800982861812278 1] 29283679
[1 299017200798257185 299017200798257185 1] 29722057
[1 8959350751557039550 8959350751557039550 1] 33170424
[1 1691493319748746388 1691493319748746388 1] 34551364
[1 6459227495295035902 6459227495295035902 2] 34224381
[1 830539103387696557 830539103387696557 1] 32716853
[1 6423505784789735895 6423505784789735895 2] 35019591
[1 6143266650014896614 6143266650014896614 2] 35691636
[1 7486420996130192751 7486420996130192751 1] 35106975
[1 4783208449973014378 4783208449973014378 1] 35918204
[1 9003525225793406809 9003525225793406809 1] 35697926
[1 1368790009816293228 1368790009816293228 1] 37554193
[1 4889044544488955645 4889044544488955645 1] 39207468
[1 188298230885325765 188298230885325765 1] 37559875
[1 4063616305869320469 4063616305869320469 1] 37647541
[1 5014386525507742238 5014386525507742238 1] 37291234
[1 1202761757499872340 1202761757499872340 1] 39550603
[1 1754341443584370596 1754341443584370596 1] 40614435
[1 1643096707707766227 1643096707707766227 1] 41769333
[1 2016187078435865310 2016187078435865310 1] 38623918
[1 4571494471588410399 4571494471588410399 1] 40551528
[1 1623711085914951513 1623711085914951513 1] 40878676
[1 2899810306460920575 2899810306460920575 1] 42535788
[1 7648070865145929565 7648070865145929565 2] 41842804
[1 5117259440023367980 5117259440023367980 1] 40805248
[1 2041583049155452133 2041583049155452133 1] 40541658
[1 4625117666449960784 4625117666449960784 1] 43645922
[1 6522882028041492777 6522882028041492777 1] 41534574
[1 973789200653990917 973789200653990917 1] 41280098
[1 2362446847867864768 2362446847867864768 2] 43872526
[1 7332313593179142680 7332313593179142680 1] 40625714
[1 1719904128257064834 1719904128257064834 1] 42113752
[1 437485833847434610 437485833847434610 1] 41613992
[1 1636651290226904642 1636651290226904642 2] 40333343
[1 5052597226054880269 5052597226054880269 1] 39801788
[1 3528843856380800455 3528843856380800455 1] 42530150
[1 4578859820317211203 4578859820317211203 1] 40183508
[1 5324807480767963583 5324807480767963583 1] 39339674
[1 3056935101947936321 3056935101947936321 1] 41998828
[1 6621214734279361053 6621214734279361053 1] 39002044
[1 1423594309140718664 1423594309140718664 1] 41006104
[1 4209816133465409377 4209816133465409377 1] 43502460
[1 5736506011685513855 5736506011685513855 1] 40296215
[1 7083445861159801740 7083445861159801740 2] 41651976
[1 6594731957669765800 6594731957669765800 1] 43333188
[1 3986562849388276295 3986562849388276295 1] 42807206
[1 2484143475827320018 2484143475827320018 1] 41676467
[1 2707865817758435094 2707865817758435094 2] 43153867
[1 640355413593647557 640355413593647557 1] 41387900
[1 452426792638252267 452426792638252267 1] 40581305
[1 6481588027008507250 6481588027008507250 1] 39399129
[1 1644736183561893619 1644736183561893619 1] 40077287
[1 5473673147457920244 5473673147457920244 1] 39510527
[1 2133008165340658745 2133008165340658745 2] 44136978
[1 8412781360620923179 8412781360620923179 1] 43544359
[1 8702737910597480321 8702737910597480321 1] 40688766
[1 7333774302736409712 7333774302736409712 1] 38446715
[1 3479178647540675 3479178647540675 1] 40135108
[1 2961708466183274113 2961708466183274113 1] 41751411
[1 2759567550678525695 2759567550678525695 1] 40418784
[1 1368790009816293228 1368790009816293228 1] 43778787
[1 6055407793846710881 6055407793846710881 1] 44674831
[1 5176237346285668561 5176237346285668561 1] 42486844
[1 4691797828371083882 4691797828371083882 1] 41915584
[1 734592446513182065 734592446513182065 1] 43831768
[1 7158620314122222797 7158620314122222797 1] 41783519
[1 7706805436886922124 7706805436886922124 2] 42909610
[1 679668748513524537 679668748513524537 1] 45835177
[1 7110941327427811963 7110941327427811963 1] 44349984
[1 3020197751155015731 3020197751155015731 1] 42514733
[1 8247772754584940318 8247772754584940318 2] 42217572
[1 530152528428158153 530152528428158153 1] 43837843
[1 1202761757499872340 1202761757499872340 1] 45417145
[1 7192606909766198139 7192606909766198139 1] 42492952
[1 2667704554060079793 2667704554060079793 1] 44723704
[1 3591483698894380682 3591483698894380682 1] 44065513
[1 5546712864438187884 5546712864438187884 2] 44702168
[1 2957636182858896333 2957636182858896333 2] 47429494
[1 7245315310219989943 7245315310219989943 1] 43228156
[1 2323980267231403843 2323980267231403843 1] 44424190
[1 1768727318966947693 1768727318966947693 1] 47605162
[1 8440570705697865874 8440570705697865874 1] 46539997
[1 6149652210555691411 6149652210555691411 1] 43401422
[1 1688850359566875913 1688850359566875913 1] 45416126
[1 7056397236067230492 7056397236067230492 1] 46577583
[1 2563537891305446661 2563537891305446661 1] 44273127
[1 4691756201951388191 4691756201951388191 2] 47162130
[1 2235922858539825506 2235922858539825506 2] 46172772
[1 7981168371649140750 7981168371649140750 1] 46010279
[1 6066106939692475731 6066106939692475731 1] 48052358
[1 5669426629233161698 5669426629233161698 2] 46400016
[1 2615394154833410180 2615394154833410180 2] 48198510
[1 5014386525507742238 5014386525507742238 1] 46659304
[1 5725871939025734469 5725871939025734469 1] 50090847
[1 410608344853378961 410608344853378961 1] 49567942
[1 8995744019898056167 8995744019898056167 2] 46340874
[1 7110941327427811963 7110941327427811963 1] 49025104
[1 3083784089075866630 3083784089075866630 1] 50388434
[1 5713795303067392837 5713795303067392837 1] 50080987
[1 4510541111714514722 4510541111714514722 1] 51928539
[1 7959351501206635075 7959351501206635075 1] 49372328
[1 3479178647540675 3479178647540675 1] 50424274
[1 25427740488377879 25427740488377879 1] 51671446
[1 88656058469450104 88656058469450104 1] 51071950
[1 6481588027008507250 6481588027008507250 2] 47487597
[1 6326565546618157095 6326565546618157095 1] 51298474
[1 6186662527931605646 6186662527931605646 1] 51375852
[1 1978023411655590551 1978023411655590551 2] 52715906
[1 878321853308119927 878321853308119927 1] 51237693
[1 734592446513182065 734592446513182065 2] 53322175
[1 6395973630409952388 6395973630409952388 1] 54539592
[1 7100115956698684273 7100115956698684273 1] 55543881
[1 988160916272038329 988160916272038329 1] 55039720
[1 2951302292927883595 2951302292927883595 2] 55683778
[1 1504946346371376639 1504946346371376639 1] 54535176
[1 7720741887896933514 7720741887896933514 1] 56085966
[1 242630997870908240 242630997870908240 1] 56825986
[1 6205895507568252281 6205895507568252281 1] 58234072
[1 9005756381983941198 9005756381983941198 2] 56951158
[1 1786797960415602363 1786797960415602363 1] 58274565
[1 4163859357572880609 4163859357572880609 2] 57356445
[1 5714036118562183164 5714036118562183164 1] 59331811
[1 6209632935000529379 6209632935000529379 1] 59224101
[1 5176237346285668561 5176237346285668561 2] 59182601
[1 8809647106421131765 8809647106421131765 1] 58846503
[1 6181441921403116218 6181441921403116218 1] 58273582
[1 8564099665671196488 8564099665671196488 1] 57855364
[1 2235922858539825506 2235922858539825506 2] 59601015
[1 2362446847867864768 2362446847867864768 1] 61551846
[1 6925495995205485527 6925495995205485527 1] 57997602
[1 6423505784789735895 6423505784789735895 1] 61405849
[1 7720741887896933514 7720741887896933514 1] 60730550
[1 8041029694233392263 8041029694233392263 1] 60258086
[1 1382217281421510153 1382217281421510153 1] 61151633
[1 2372462708566917683 2372462708566917683 1] 59489407
[1 5817082888557953243 5817082888557953243 1] 59066166
[1 5461490872532999296 5461490872532999296 1] 64629985
[1 6423505784789735895 6423505784789735895 1] 62331283
[1 2404287123253513670 2404287123253513670 1] 61421870
[1 8563765941803923471 8563765941803923471 1] 60199052
[1 500671477540433317 500671477540433317 1] 59067246
[1 3353633611168371839 3353633611168371839 1] 61489511
[1 2608619040719086023 2608619040719086023 3] 58830699
[1 6604409028890398458 6604409028890398458 1] 63371543
[1 7324426078548096937 7324426078548096937 1] 60880011
[1 7510828775444520032 7510828775444520032 2] 64443294
[1 5874308926547513054 5874308926547513054 1] 60714419
[1 2450391230438655829 2450391230438655829 2] 60562282
[1 988160916272038329 988160916272038329 1] 63986834
[1 4484334342182807094 4484334342182807094 1] 63638807
[1 2493455707987002135 2493455707987002135 1] 65424855
[1 2902775518149563928 2902775518149563928 1] 63837170
[1 1269328546397533139 1269328546397533139 2] 62805612
[1 4484334342182807094 4484334342182807094 1] 63563251
[1 276888136506025886 276888136506025886 2] 60622568
[1 6703236880448854912 6703236880448854912 1] 60416052
[1 3974662310833503936 3974662310833503936 1] 62178018
[1 1561759295924222778 1561759295924222778 1] 60523963
[1 4820322273056665644 4820322273056665644 2] 60002014
[1 2041583049155452133 2041583049155452133 1] 60352348
[1 3886006343053199902 3886006343053199902 2] 65681719
[1 203360083600135 203360083600135 1] 65458398
[1 2293484174238985569 2293484174238985569 1] 62877027
[1 8334537738724480724 8334537738724480724 1] 66439472
[1 3696240554012026355 3696240554012026355 2] 64190237
[1 4797939815326154120 4797939815326154120 1] 64047943
[1 8252111918419446115 8252111918419446115 2] 63857883
[1 1867263731343969693 1867263731343969693 3] 62932572
[1 4384589494785995572 4384589494785995572 1] 63878330
[1 6177450513648811962 6177450513648811962 1] 66271583
[1 2607819402521596392 2607819402521596392 1] 67705912
[1 6739269202183663694 6739269202183663694 1] 66894318
[1 299017200798257185 299017200798257185 1] 64927406
[1 3138865914211987353 3138865914211987353 1] 64403882
[1 6488079815406579091 6488079815406579091 1] 68768751
[1 5683827663076204202 5683827663076204202 1] 67844331
[1 7120628415427462898 7120628415427462898 1] 70105856
[1 2133008165340658745 2133008165340658745 1] 68683691
[1 8323076437721295431 8323076437721295431 1] 70369349
[1 4252224425837930793 4252224425837930793 2] 70526656
[1 3826047074646187463 3826047074646187463 3] 71930559
[1 4425898825351802169 4425898825351802169 1] 72650692
[1 6419016279972728470 6419016279972728470 1] 70974063
[1 2976705648500278632 2976705648500278632 1] 73373635
[1 5450699390666749467 5450699390666749467 2] 73239955
[1 4733706822608317943 4733706822608317943 1] 71973843
[1 8241663919943639456 8241663919943639456 2] 70813253
[1 5014386525507742238 5014386525507742238 2] 70471102
[1 5241294535549771651 5241294535549771651 1] 72951812
[1 7368996169136332484 7368996169136332484 1] 75718915
[1 1884956663311175979 1884956663311175979 1] 72618564
[1 2423815736635418286 2423815736635418286 1] 75945610
[1 1678276299793924385 1678276299793924385 1] 72465803
[1 1304777749071274024 1304777749071274024 1] 73692527
[1 1854585463930301578 1854585463930301578 2] 75111029
[1 223440886057325973 223440886057325973 1] 72793747
[1 1924337394457498805 1924337394457498805 1] 72226932
[1 7209400215156338394 7209400215156338394 1] 75280455
[1 4418402178925663952 4418402178925663952 1] 73303430
[1 4691797828371083882 4691797828371083882 1] 73073068
[1 4406391457682319264 4406391457682319264 1] 72315266
[1 4222454969874026056 4222454969874026056 1] 77207731
[1 3152585022778420104 3152585022778420104 1] 75226492
[1 7299155276803035682 7299155276803035682 2] 74915951
[1 4500479876494902112 4500479876494902112 1] 77245003
[1 3598152335177071450 3598152335177071450 1] 76174367
[1 4027925441411345145 4027925441411345145 1] 75751526
[1 689675894688195993 689675894688195993 3] 77941260
[1 6262913009910473627 6262913009910473627 2] 75546447
[1 3000089680693884276 3000089680693884276 1] 75258472
[1 7869124646731260012 7869124646731260012 1] 75874421
[1 2835083123487432119 2835083123487432119 1] 78519372
[1 3623210729123536364 3623210729123536364 1] 75178633
[1 5024005365786298224 5024005365786298224 1] 75069022
[1 7368996169136332484 7368996169136332484 1] 79938801
[1 4015823473805546899 4015823473805546899 5] 75880090
[1 2827089930206818739 2827089930206818739 1] 78679726
[1 7564496488149924340 7564496488149924340 1] 79497281
[1 6226373918551262700 6226373918551262700 1] 78711410
[1 6363021835326843386 6363021835326843386 2] 79288731
[1 7179133576396330540 7179133576396330540 1] 79172790
[1 2157580786496160311 2157580786496160311 1] 77702678
[1 8323076437721295431 8323076437721295431 1] 79986549
[1 3124105503555707103 3124105503555707103 1] 81381598
[1 4915037906597823323 4915037906597823323 2] 82475419
[1 349380747702939018 349380747702939018 1] 79851943
[1 1454450557457318903 1454450557457318903 1] 81855282
[1 2227581384246786948 2227581384246786948 2] 80058369
[1 6213734397409716068 6213734397409716068 1] 81683743
[1 5500881474334741535 5500881474334741535 1] 82749402
[1 9183589395669793795 9183589395669793795 3] 81801160
[1 9169583293910868445 9169583293910868445 2] 82444573
[1 59732288773997284 59732288773997284 1] 81879514
[1 3214214179010442975 3214214179010442975 1] 82526711
[1 1593626704767875777 1593626704767875777 1] 81347260
[1 5473673147457920244 5473673147457920244 2] 80273697
[1 8630570987576487364 8630570987576487364 2] 81853170
[1 1553351868169198524 1553351868169198524 1] 85967804
[1 8893467400613295245 8893467400613295245 1] 84991061
[1 625752405965824007 625752405965824007 1] 82702207
[1 299017200798257185 299017200798257185 1] 82444768
[1 2140556533628101617 2140556533628101617 1] 85260729
[1 6970694805512411920 6970694805512411920 1] 84867931
[1 2486595304839889068 2486595304839889068 1] 87581052
[1 4026086645963848132 4026086645963848132 2] 83986365
[1 229896673213272955 229896673213272955 1] 85415150
[1 8016351889049416839 8016351889049416839 1] 83882745
[1 8202655399220147698 8202655399220147698 1] 87372578
[1 3085979894660728460 3085979894660728460 1] 87154879
[1 8975326870130194698 8975326870130194698 3] 85841481
[1 3551412392854034839 3551412392854034839 1] 84136328
[1 7747829096060162138 7747829096060162138 2] 88968263
[1 6739269202183663694 6739269202183663694 1] 88405993
[1 7510828775444520032 7510828775444520032 1] 89277740
[1 5297166931528432832 5297166931528432832 1] 85834634
[1 299017200798257185 299017200798257185 1] 87059743
[1 1725622992376502676 1725622992376502676 1] 87461109
[1 2362446847867864768 2362446847867864768 1] 88723822
[1 2036623190647379945 2036623190647379945 1] 85937146
[1 1884956663311175979 1884956663311175979 1] 87139631
[1 2001166196017553488 2001166196017553488 1] 89522636
[1 851669798651112196 851669798651112196 1] 90777594
[1 5500881474334741535 5500881474334741535 1] 89946785
[1 9151380673007977908 9151380673007977908 1] 89514216
[1 4691797828371083882 4691797828371083882 1] 89186681
[1 7517452838639578111 7517452838639578111 1] 91545954
[1 4507991751251991033 4507991751251991033 2] 89291722
[1 1614412163847339262 1614412163847339262 1] 91723085
[1 5755401317025159328 5755401317025159328 2] 93657654
[1 3437416573735018505 3437416573735018505 3] 93858742
[1 5107134308154167798 5107134308154167798 1] 91536353
[1 5241294535549771651 5241294535549771651 1] 92227416
[1 194901708358462687 194901708358462687 2] 92988396
[1 2041583049155452133 2041583049155452133 1] 90929312
[1 6205895507568252281 6205895507568252281 2] 94581939
[1 543933806449348227 543933806449348227 1] 92791892
[1 7299155276803035682 7299155276803035682 1] 94203660
[1 6185917551594629304 6185917551594629304 2] 92612146
[1 9155751192519472533 9155751192519472533 2] 92462293
[1 1722029683006977194 1722029683006977194 1] 91504617
[1 2618618167630672639 2618618167630672639 1] 93888056
[1 9159754158668839195 9159754158668839195 1] 92532185
[1 65281072076987413 65281072076987413 1] 96230388
[1 4099148554325651570 4099148554325651570 1] 94436685
[1 3238343641129302562 3238343641129302562 1] 91908982
[1 3050426382748096295 3050426382748096295 1] 91420461
[1 6193892421126438851 6193892421126438851 1] 96243102
[1 1360065137967046495 1360065137967046495 1] 94146507
[1 6634139786050018099 6634139786050018099 2] 94753892
[1 48832448058756721 48832448058756721 1] 96624443
[1 5229046199357839544 5229046199357839544 1] 97860554
[1 4788619936662578573 4788619936662578573 1] 93851946
[1 2876673555300728176 2876673555300728176 1] 93169763
[1 6068184192940086614 6068184192940086614 1] 92950109
[1 3825484426898516968 3825484426898516968 1] 95102508
[1 3118897387058355560 3118897387058355560 1] 97559233
[1 8431229861670639890 8431229861670639890 2] 95870171
[1 7994315882091944877 7994315882091944877 1] 94025994
[1 2011507969556361442 2011507969556361442 3] 94660948
[1 2864272377452065603 2864272377452065603 1] 93341659
[1 3323917135184132368 3323917135184132368 1] 94006581
[1 4797967690028934828 4797967690028934828 1] 96635023
[1 6703236880448854912 6703236880448854912 1] 92232536
[1 5546712864438187884 5546712864438187884 2] 95441266
[1 4796486870859907895 4796486870859907895 2] 98564950
[1 5485601491826763989 5485601491826763989 1] 98229878
[1 849028205199832660 849028205199832660 1] 97818234
[1 5354268917699786618 5354268917699786618 3] 98156144
[1 8076977809448368124 8076977809448368124 1] 97788364
[1 5986129245866449318 5986129245866449318 2] 97676810
[1 2064283110255756181 2064283110255756181 1] 97969345
[1 7142060684707465094 7142060684707465094 1] 101184969
[1 2205165417162652025 2205165417162652025 1] 99605398
[1 2120424062882406441 2120424062882406441 1] 100634901
[1 9103212061064693684 9103212061064693684 1] 102192989
[1 188298230885325765 188298230885325765 1] 102148911
[1 2424978053906544983 2424978053906544983 2] 101728324
[1 8041029694233392263 8041029694233392263 1] 101729044
[1 1595216937875681042 1595216937875681042 1] 101051259
[1 4883405915094461300 4883405915094461300 1] 100225325
[1 2022627511747153027 2022627511747153027 1] 100913030
[1 4592078462031078872 4592078462031078872 1] 104206644
[1 8000834349983649866 8000834349983649866 1] 100197207
[1 4384589494785995572 4384589494785995572 1] 101179672
[1 6823946754451631503 6823946754451631503 2] 101200739
[1 988160916272038329 988160916272038329 1] 105534745
[1 1424369261892339430 1424369261892339430 1] 100991103
[1 6852174564495416637 6852174564495416637 1] 101338242
[1 4875544784048692535 4875544784048692535 1] 105918799
[1 8700691002382498920 8700691002382498920 2] 103091328
[1 4844949585521619135 4844949585521619135 1] 104763842
[1 8049069275503338697 8049069275503338697 1] 100764391
[1 2793302479550237922 2793302479550237922 1] 103713760
[1 9022785980070915029 9022785980070915029 1] 103803760
[1 701494828689885731 701494828689885731 1] 103542817
[1 7142060684707465094 7142060684707465094 1] 106213159
[1 8821501642743306362 8821501642743306362 1] 103693884
[1 6998821099070004528 6998821099070004528 1] 103214116
[1 6952490968568682087 6952490968568682087 3] 106508646
[1 4830545170749636423 4830545170749636423 1] 104645012
[1 2198995162393314789 2198995162393314789 1] 104705895
[1 4844949585521619135 4844949585521619135 2] 106791249
[1 4288892856806979704 4288892856806979704 1] 106973399
[1 4015823473805546899 4015823473805546899 4] 105517184
[1 5631751142733051896 5631751142733051896 1] 109243276
[1 8085813531550349624 8085813531550349624 1] 109543752
[1 6561925948977092120 6561925948977092120 1] 109247575
[1 2709647364889915335 2709647364889915335 1] 108180664
[1 3627835602481942037 3627835602481942037 1] 107042064
[1 4510541111714514722 4510541111714514722 1] 110325568
[1 6130285853796231840 6130285853796231840 1] 109944948
[1 8435826721278301564 8435826721278301564 1] 110834840
[1 3630819551911263507 3630819551911263507 1] 109056659
[1 2331712595250935370 2331712595250935370 2] 111125447
[1 7417242198367371556 7417242198367371556 1] 110434819
[1 7429286906279962938 7429286906279962938 1] 111309458
[1 7389112309294576947 7389112309294576947 1] 108273538
[1 7748286944495210337 7748286944495210337 1] 110564883
[1 3598152335177071450 3598152335177071450 1] 111827435
[1 7666600720089571738 7666600720089571738 1] 109159983
[1 731528610936587692 731528610936587692 1] 110664449
[1 925489951527172442 925489951527172442 2] 111565156
[1 8202655399220147698 8202655399220147698 1] 114148813
[1 553647227764677031 553647227764677031 1] 111969423
[1 6371807650002478135 6371807650002478135 1] 110130567
[1 5425516575798474589 5425516575798474589 1] 113166023
[1 9093069635974834502 9093069635974834502 1] 113421060
[1 2835083123487432119 2835083123487432119 1] 114287672
[1 3802630639766380902 3802630639766380902 1] 113956597
[1 6848931212267917758 6848931212267917758 1] 114663144
[1 3270894045819665068 3270894045819665068 1] 113915041
[1 8695833067122986974 8695833067122986974 1] 116439723
[1 4829806834806069095 4829806834806069095 1] 115100840
[1 5150142070296594151 5150142070296594151 1] 117359665
[1 2119836625889007683 2119836625889007683 1] 115643454
[1 8881303685028862752 8881303685028862752 1] 116317963
[1 6432042097056548521 6432042097056548521 2] 119478768
[1 8211504703302327976 8211504703302327976 1] 118009424
[1 297235643465463964 297235643465463964 1] 116623827
[1 1621348943214056335 1621348943214056335 1] 116261297
[1 8629128849052958505 8629128849052958505 1] 119889790
[1 3242396995744804275 3242396995744804275 1] 118219534
[1 711455819273820196 711455819273820196 3] 116549344
[1 5052597226054880269 5052597226054880269 1] 115457037
[1 3056935101947936321 3056935101947936321 1] 118481172
[1 977087498677857140 977087498677857140 1] 118556486
[1 1355927245067212915 1355927245067212915 1] 120111058
[1 7371073606673973570 7371073606673973570 1] 115941132
[1 1484018877497371275 1484018877497371275 1] 117800465
[1 2203571038549539961 2203571038549539961 1] 117534260
[1 7110941327427811963 7110941327427811963 3] 117860263
[1 2707595407263261625 2707595407263261625 1] 119460533
[1 2962545965813180974 2962545965813180974 2] 118928991
[1 5936183028726751227 5936183028726751227 1] 122531787
[1 3802630639766380902 3802630639766380902 1] 121512554
[1 4083624127542346505 4083624127542346505 1] 123313063
[1 2399306794801506202 2399306794801506202 1] 122185380
[1 1462016017418150047 1462016017418150047 1] 122862181
[1 5176163379549967172 5176163379549967172 1] 122968631
[1 3005566175882605799 3005566175882605799 1] 125276077
[1 6066106939692475731 6066106939692475731 1] 125757527
[1 8231282189211272819 8231282189211272819 1] 126139859
[1 4234631196062076110 4234631196062076110 1] 126411990
[1 2924808948485632371 2924808948485632371 1] 127784190
[1 3304347138197720766 3304347138197720766 1] 127794895
[1 8524912434673173885 8524912434673173885 2] 127589436
[1 4910815155141359377 4910815155141359377 1] 127102849
[1 1368790009816293228 1368790009816293228 1] 128917450
[1 2024667237626825566 2024667237626825566 1] 129237321
[1 5995556779380115553 5995556779380115553 1] 128490521
[1 9125410194183399692 9125410194183399692 3] 128287340
[1 5817082888557953243 5817082888557953243 1] 126672220
[1 6498154317312207707 6498154317312207707 1] 126970823
[1 2915401631087558806 2915401631087558806 1] 128334934
[1 5567888328640872059 5567888328640872059 1] 126163116
[1 3502860699208845159 3502860699208845159 1] 126917200
[1 3406049285641662091 3406049285641662091 1] 129867809
[1 4515549523596162363 4515549523596162363 4] 130845944
[1 854377241408973052 854377241408973052 1] 126407186
[1 4027925441411345145 4027925441411345145 1] 128396783
[1 9109751937899850269 9109751937899850269 1] 128646860
[1 2186660085480521359 2186660085480521359 1] 128740895
[1 7270893361234812399 7270893361234812399 1] 128316597
[1 2745496139622541367 2745496139622541367 1] 131140008
[1 6988592591068914289 6988592591068914289 1] 129568927
[1 1514311065984797111 1514311065984797111 1] 128701099
[1 8906605091214042257 8906605091214042257 1] 132331845
[1 2671445710972641548 2671445710972641548 1] 130961561
[1 4829806834806069095 4829806834806069095 1] 130612780
[1 5023112104351724990 5023112104351724990 1] 133713976
[1 7782878846569149117 7782878846569149117 1] 131257538
[1 8729075079655696675 8729075079655696675 1] 131702617
[1 3502860699208845159 3502860699208845159 2] 129846009
[1 1202761757499872340 1202761757499872340 1] 133297056
[1 7585031719822000380 7585031719822000380 1] 133684704
[1 7277153418303682143 7277153418303682143 2] 131575456
[1 6293917707834010689 6293917707834010689 1] 134983302
[1 1481788766737198972 1481788766737198972 1] 133278908
[1 8057109449425627079 8057109449425627079 1] 135805084
[1 3152585022778420104 3152585022778420104 3] 134359338
[1 7825159402149139298 7825159402149139298 1] 137535195
[1 1719655201069585449 1719655201069585449 2] 134615512
[1 9054510321871423520 9054510321871423520 1] 136588118
[1 1679722537111951378 1679722537111951378 1] 137363653
[1 7107051289078133239 7107051289078133239 1] 138016467
[1 369899875924218713 369899875924218713 3] 135605847
[1 5634701222406357566 5634701222406357566 2] 137357774
[1 2667704554060079793 2667704554060079793 2] 137772653
[1 5156598045724848119 5156598045724848119 2] 136702088
[1 1112697131771245012 1112697131771245012 1] 139984808
[1 3497039084822883634 3497039084822883634 1] 136841167
[1 6825092660239306585 6825092660239306585 1] 136979186
[1 65281072076987413 65281072076987413 1] 140115696
[1 1868943560598037790 1868943560598037790 1] 138716607
[1 4213876217705015741 4213876217705015741 1] 137364601
[1 8286303654139129812 8286303654139129812 2] 141285683
[1 114731517879473285 114731517879473285 1] 138333606
[1 9206708276866083935 9206708276866083935 2] 138425973
[1 188298230885325765 188298230885325765 4] 140413094
[1 3999027687443862316 3999027687443862316 1] 137506354
[1 2892344747450290907 2892344747450290907 2] 138929493
[1 5002909332971130537 5002909332971130537 1] 137324780
[1 6053689969702917488 6053689969702917488 2] 139619137
[1 2404287123253513670 2404287123253513670 1] 138418965
[1 775919486064258133 775919486064258133 1] 137717483
[1 2352644758032537287 2352644758032537287 2] 139375964
[1 1685563950115180163 1685563950115180163 1] 141725036
[1 3656709039709947928 3656709039709947928 1] 142495530
[1 4598677612609441438 4598677612609441438 1] 141834217
