**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 6224901217148171972 6224901217148171972 1] 27446396
[1 2362446847867864768 2362446847867864768 2] 626
[1 3826047074646187463 3826047074646187463 1] 26809914
[1 3990301012644747093 3990301012644747093 1] 25107858
[1 8412094805934371413 8412094805934371413 1] 25220777
[1 4568262719152854072 4568262719152854072 1] 26574671
[1 4238356272867122178 4238356272867122178 1] 24321286
[1 7648070865145929565 7648070865145929565 2] 4029322
[1 3322115445419574041 3322115445419574041 1] 24665326
[1 2034601758941119156 2034601758941119156 1] 22684613
[1 2041583049155452133 2041583049155452133 1] 22412865
[1 1636651290226904642 1636651290226904642 2] 1091880
[1 6677788738934613478 6677788738934613478 1] 28202765
[1 6149652210555691411 6149652210555691411 1] 22079179
[1 3274168525665820313 3274168525665820313 1] 24611236
[1 188298230885325765 188298230885325765 1] 26538573
[1 299017200798257185 299017200798257185 1] 20966340
[1 4387800982861812278 4387800982861812278 1] 21700651
[1 8959350751557039550 8959350751557039550 1] 25516643
[1 830539103387696557 830539103387696557 1] 22100565
[1 1691493319748746388 1691493319748746388 1] 27408891
[1 7486420996130192751 7486420996130192751 1] 22947591
[1 7083445861159801740 7083445861159801740 2] 3918164
[1 4783208449973014378 4783208449973014378 1] 25615173
[1 2707865817758435094 2707865817758435094 2] 4001746
[1 6481588027008507250 6481588027008507250 1] 2004
[1 4889044544488955645 4889044544488955645 1] 27523716
[1 9003525225793406809 9003525225793406809 1] 27280379
[1 2133008165340658745 2133008165340658745 2] 6131983
[1 1368790009816293228 1368790009816293228 1] 29752487
[1 734592446513182065 734592446513182065 1] 653
[1 188298230885325765 188298230885325765 1] 29863454
[1 1202761757499872340 1202761757499872340 1] 30178404
[1 5014386525507742238 5014386525507742238 1] 28630682
[1 4063616305869320469 4063616305869320469 1] 29889861
[1 1754341443584370596 1754341443584370596 1] 31810628
[1 1202761757499872340 1202761757499872340 1] 658
[1 1643096707707766227 1643096707707766227 1] 32593949
[1 4571494471588410399 4571494471588410399 1] 32068092
[1 7706805436886922124 7706805436886922124 2] 4100895
[1 7192606909766198139 7192606909766198139 1] 578
[1 1623711085914951513 1623711085914951513 1] 31857025
[1 2016187078435865310 2016187078435865310 1] 31719476
[1 2899810306460920575 2899810306460920575 1] 33851439
[1 8247772754584940318 8247772754584940318 2] 2280564
[1 5546712864438187884 5546712864438187884 2] 639
[1 6522882028041492777 6522882028041492777 1] 30862471
[1 5117259440023367980 5117259440023367980 1] 32128403
[1 2041583049155452133 2041583049155452133 1] 31236727
[1 973789200653990917 973789200653990917 1] 31631659
[1 7056397236067230492 7056397236067230492 1] 665
[1 2957636182858896333 2957636182858896333 2] 6406109
[1 4625117666449960784 4625117666449960784 1] 36580927
[1 1719904128257064834 1719904128257064834 1] 32663259
[1 6149652210555691411 6149652210555691411 1] 615
[1 7332313593179142680 7332313593179142680 1] 32149554
[1 437485833847434610 437485833847434610 1] 32941977
[1 3528843856380800455 3528843856380800455 1] 33949184
[1 3056935101947936321 3056935101947936321 1] 33266481
[1 4691756201951388191 4691756201951388191 2] 4744338
[1 4209816133465409377 4209816133465409377 1] 34574257
[1 5052597226054880269 5052597226054880269 1] 33922938
[1 4578859820317211203 4578859820317211203 1] 33370086
[1 5014386525507742238 5014386525507742238 1] 678
[1 2235922858539825506 2235922858539825506 2] 5114068
[1 5324807480767963583 5324807480767963583 1] 33703983
[1 1423594309140718664 1423594309140718664 1] 34777716
[1 5669426629233161698 5669426629233161698 2] 2859480
[1 6621214734279361053 6621214734279361053 1] 33556744
[1 8995744019898056167 8995744019898056167 2] 900812
[1 2615394154833410180 2615394154833410180 2] 4127115
[1 2484143475827320018 2484143475827320018 1] 33476854
[1 5736506011685513855 5736506011685513855 1] 34867759
[1 6594731957669765800 6594731957669765800 1] 37714699
[1 452426792638252267 452426792638252267 1] 32137853
[1 640355413593647557 640355413593647557 1] 33775047
[1 3986562849388276295 3986562849388276295 1] 37177017
[1 1644736183561893619 1644736183561893619 1] 32451279
[1 6481588027008507250 6481588027008507250 2] 552
[1 5473673147457920244 5473673147457920244 1] 31919951
[1 8412781360620923179 8412781360620923179 1] 35516220
[1 8702737910597480321 8702737910597480321 1] 32883007
[1 1978023411655590551 1978023411655590551 2] 4119885
[1 7333774302736409712 7333774302736409712 1] 31306222
[1 734592446513182065 734592446513182065 2] 633
[1 3479178647540675 3479178647540675 1] 32819128
[1 2961708466183274113 2961708466183274113 1] 34050398
[1 1368790009816293228 1368790009816293228 1] 35956780
[1 2759567550678525695 2759567550678525695 1] 33132777
[1 1504946346371376639 1504946346371376639 1] 642
[1 6055407793846710881 6055407793846710881 1] 37011031
[1 2951302292927883595 2951302292927883595 2] 3779699
[1 5176237346285668561 5176237346285668561 1] 34574654
[1 4691797828371083882 4691797828371083882 1] 34680948
[1 5176237346285668561 5176237346285668561 2] 667
[1 9005756381983941198 9005756381983941198 2] 3343007
[1 2362446847867864768 2362446847867864768 1] 719
[1 7158620314122222797 7158620314122222797 1] 34875325
[1 679668748513524537 679668748513524537 1] 37969929
[1 7110941327427811963 7110941327427811963 1] 36254405
[1 6423505784789735895 6423505784789735895 1] 633
[1 4163859357572880609 4163859357572880609 2] 3337452
[1 3020197751155015731 3020197751155015731 1] 34561602
[1 2235922858539825506 2235922858539825506 2] 620
[1 3591483698894380682 3591483698894380682 1] 31515784
[1 530152528428158153 530152528428158153 1] 36346035
[1 2667704554060079793 2667704554060079793 1] 34705901
[1 2323980267231403843 2323980267231403843 1] 31840294
[1 7245315310219989943 7245315310219989943 1] 31719546
[1 6423505784789735895 6423505784789735895 1] 596
[1 8440570705697865874 8440570705697865874 1] 34010605
[1 2563537891305446661 2563537891305446661 1] 29289188
[1 2404287123253513670 2404287123253513670 1] 625
[1 1688850359566875913 1688850359566875913 1] 33315202
[1 1768727318966947693 1768727318966947693 1] 37193311
[1 7981168371649140750 7981168371649140750 1] 31006953
[1 6066106939692475731 6066106939692475731 1] 33984603
[1 410608344853378961 410608344853378961 1] 33765882
[1 2608619040719086023 2608619040719086023 3] 2265245
[1 5725871939025734469 5725871939025734469 1] 35176754
[1 3083784089075866630 3083784089075866630 1] 32821365
[1 7510828775444520032 7510828775444520032 2] 6247551
[1 7110941327427811963 7110941327427811963 1] 34005738
[1 2450391230438655829 2450391230438655829 2] 1899165
[1 5713795303067392837 5713795303067392837 1] 34926158
[1 1269328546397533139 1269328546397533139 2] 2971678
[1 276888136506025886 276888136506025886 2] 632002
[1 4510541111714514722 4510541111714514722 1] 36985005
[1 25427740488377879 25427740488377879 1] 36848966
[1 4820322273056665644 4820322273056665644 2] 286494
[1 2041583049155452133 2041583049155452133 1] 584
[1 7959351501206635075 7959351501206635075 1] 35551190
[1 3479178647540675 3479178647540675 1] 36778712
[1 3886006343053199902 3886006343053199902 2] 5864894
[1 6326565546618157095 6326565546618157095 1] 36984955
[1 88656058469450104 88656058469450104 1] 39425769
[1 6186662527931605646 6186662527931605646 1] 37555266
[1 1867263731343969693 1867263731343969693 3] 1017
[1 878321853308119927 878321853308119927 1] 37858379
[1 8252111918419446115 8252111918419446115 2] 3248713
[1 6488079815406579091 6488079815406579091 1] 585
[1 7120628415427462898 7120628415427462898 1] 629
[1 3696240554012026355 3696240554012026355 2] 5774695
[1 299017200798257185 299017200798257185 1] 794
[1 2133008165340658745 2133008165340658745 1] 502
[1 7100115956698684273 7100115956698684273 1] 42236884
[1 6395973630409952388 6395973630409952388 1] 41929268
[1 3826047074646187463 3826047074646187463 3] 493
[1 988160916272038329 988160916272038329 1] 42220711
[1 6205895507568252281 6205895507568252281 1] 41536769
[1 2423815736635418286 2423815736635418286 1] 690
[1 7720741887896933514 7720741887896933514 1] 43055378
[1 4252224425837930793 4252224425837930793 2] 5884163
[1 242630997870908240 242630997870908240 1] 43769481
[1 5014386525507742238 5014386525507742238 2] 625
[1 5450699390666749467 5450699390666749467 2] 5169665
[1 8241663919943639456 8241663919943639456 2] 1607834
[1 1786797960415602363 1786797960415602363 1] 45435454
[1 8809647106421131765 8809647106421131765 1] 43350543
[1 5714036118562183164 5714036118562183164 1] 46084001
[1 6209632935000529379 6209632935000529379 1] 45835174
[1 8564099665671196488 8564099665671196488 1] 42678323
[1 6181441921403116218 6181441921403116218 1] 44590417
[1 6925495995205485527 6925495995205485527 1] 40433530
[1 4691797828371083882 4691797828371083882 1] 627
[1 3152585022778420104 3152585022778420104 1] 1081
[1 1854585463930301578 1854585463930301578 2] 6142627
[1 7720741887896933514 7720741887896933514 1] 44454829
[1 1382217281421510153 1382217281421510153 1] 43393975
[1 8041029694233392263 8041029694233392263 1] 43956212
[1 2372462708566917683 2372462708566917683 1] 43208253
[1 5461490872532999296 5461490872532999296 1] 46878172
[1 5817082888557953243 5817082888557953243 1] 42826014
[1 7299155276803035682 7299155276803035682 2] 3287704
[1 8563765941803923471 8563765941803923471 1] 42638617
[1 6262913009910473627 6262913009910473627 2] 2251788
[1 3353633611168371839 3353633611168371839 1] 45198940
[1 500671477540433317 500671477540433317 1] 43173693
[1 689675894688195993 689675894688195993 3] 6363689
[1 6604409028890398458 6604409028890398458 1] 45903127
[1 4015823473805546899 4015823473805546899 5] 1580881
[1 7324426078548096937 7324426078548096937 1] 44561250
[1 4484334342182807094 4484334342182807094 1] 44986805
[1 5874308926547513054 5874308926547513054 1] 44238265
[1 988160916272038329 988160916272038329 1] 47586115
[1 6363021835326843386 6363021835326843386 2] 4638956
[1 2493455707987002135 2493455707987002135 1] 49017497
[1 2902775518149563928 2902775518149563928 1] 47792738
[1 2227581384246786948 2227581384246786948 2] 1231432
[1 4915037906597823323 4915037906597823323 2] 6393117
[1 4484334342182807094 4484334342182807094 1] 48755689
[1 3974662310833503936 3974662310833503936 1] 47554037
[1 6703236880448854912 6703236880448854912 1] 46754693
[1 9183589395669793795 9183589395669793795 3] 3069165
[1 9169583293910868445 9169583293910868445 2] 3986224
[1 1561759295924222778 1561759295924222778 1] 46410647
[1 5473673147457920244 5473673147457920244 2] 1031
[1 203360083600135 203360083600135 1] 50544098
[1 8630570987576487364 8630570987576487364 2] 2426847
[1 2293484174238985569 2293484174238985569 1] 47273946
[1 299017200798257185 299017200798257185 1] 625
[1 4797939815326154120 4797939815326154120 1] 49051343
[1 8334537738724480724 8334537738724480724 1] 52773942
[1 6177450513648811962 6177450513648811962 1] 48701429
[1 4384589494785995572 4384589494785995572 1] 47660134
[1 4026086645963848132 4026086645963848132 2] 2013599
[1 7510828775444520032 7510828775444520032 1] 545
[1 2607819402521596392 2607819402521596392 1] 50842405
[1 8975326870130194698 8975326870130194698 3] 3140591
[1 3138865914211987353 3138865914211987353 1] 46469417
[1 2362446847867864768 2362446847867864768 1] 472
[1 299017200798257185 299017200798257185 1] 544
[1 6739269202183663694 6739269202183663694 1] 51524292
[1 5683827663076204202 5683827663076204202 1] 51067202
[1 7747829096060162138 7747829096060162138 2] 5756073
[1 8323076437721295431 8323076437721295431 1] 50328285
[1 6419016279972728470 6419016279972728470 1] 46734733
[1 4733706822608317943 4733706822608317943 1] 46502349
[1 4425898825351802169 4425898825351802169 1] 51393476
[1 4691797828371083882 4691797828371083882 1] 614
[1 2976705648500278632 2976705648500278632 1] 51511844
[1 5241294535549771651 5241294535549771651 1] 48538236
[1 6205895507568252281 6205895507568252281 2] 604
[1 194901708358462687 194901708358462687 2] 675
[1 7368996169136332484 7368996169136332484 1] 51766066
[1 5241294535549771651 5241294535549771651 1] 1029
[1 4507991751251991033 4507991751251991033 2] 2052990
[1 1884956663311175979 1884956663311175979 1] 49136654
[1 7299155276803035682 7299155276803035682 1] 650
[1 543933806449348227 543933806449348227 1] 488
[1 1678276299793924385 1678276299793924385 1] 49069417
[1 2041583049155452133 2041583049155452133 1] 650
[1 5755401317025159328 5755401317025159328 2] 7132860
[1 1304777749071274024 1304777749071274024 1] 50674387
[1 65281072076987413 65281072076987413 1] 637
[1 3437416573735018505 3437416573735018505 3] 6060336
[1 223440886057325973 223440886057325973 1] 50282684
[1 6185917551594629304 6185917551594629304 2] 2367394
[1 1924337394457498805 1924337394457498805 1] 50559585
[1 7209400215156338394 7209400215156338394 1] 53220383
[1 9155751192519472533 9155751192519472533 2] 3157121
[1 4418402178925663952 4418402178925663952 1] 51672383
[1 4406391457682319264 4406391457682319264 1] 49834864
[1 4222454969874026056 4222454969874026056 1] 54395235
[1 4027925441411345145 4027925441411345145 1] 50072270
[1 3598152335177071450 3598152335177071450 1] 50878663
[1 3118897387058355560 3118897387058355560 1] 623
[1 4500479876494902112 4500479876494902112 1] 54924988
[1 3000089680693884276 3000089680693884276 1] 49839186
[1 2835083123487432119 2835083123487432119 1] 52390552
[1 7869124646731260012 7869124646731260012 1] 50722115
[1 6634139786050018099 6634139786050018099 2] 4624516
[1 7368996169136332484 7368996169136332484 1] 54598766
[1 8431229861670639890 8431229861670639890 2] 4674776
[1 3623210729123536364 3623210729123536364 1] 52976486
[1 2827089930206818739 2827089930206818739 1] 53694409
[1 2011507969556361442 2011507969556361442 3] 3574011
[1 5546712864438187884 5546712864438187884 2] 536
[1 5024005365786298224 5024005365786298224 1] 52976197
[1 6703236880448854912 6703236880448854912 1] 559
[1 7564496488149924340 7564496488149924340 1] 55446761
[1 6226373918551262700 6226373918551262700 1] 55669325
[1 7179133576396330540 7179133576396330540 1] 54630018
[1 4796486870859907895 4796486870859907895 2] 6678595
[1 8323076437721295431 8323076437721295431 1] 55735262
[1 188298230885325765 188298230885325765 1] 632
[1 2157580786496160311 2157580786496160311 1] 54829667
[1 5986129245866449318 5986129245866449318 2] 4062576
[1 8041029694233392263 8041029694233392263 1] 624
[1 5354268917699786618 5354268917699786618 3] 6794582
[1 988160916272038329 988160916272038329 1] 621
[1 3124105503555707103 3124105503555707103 1] 58481335
[1 1454450557457318903 1454450557457318903 1] 58991505
[1 4384589494785995572 4384589494785995572 1] 521
[1 6213734397409716068 6213734397409716068 1] 58599834
[1 2424978053906544983 2424978053906544983 2] 5190667
[1 349380747702939018 349380747702939018 1] 58139638
[1 5500881474334741535 5500881474334741535 1] 59511413
[1 1593626704767875777 1593626704767875777 1] 55911375
[1 59732288773997284 59732288773997284 1] 58251383
[1 3214214179010442975 3214214179010442975 1] 59328172
[1 2793302479550237922 2793302479550237922 1] 690
[1 6823946754451631503 6823946754451631503 2] 2577585
[1 8700691002382498920 8700691002382498920 2] 3720253
[1 1553351868169198524 1553351868169198524 1] 60500121
[1 8893467400613295245 8893467400613295245 1] 61660447
[1 625752405965824007 625752405965824007 1] 59433239
[1 2140556533628101617 2140556533628101617 1] 60956487
[1 4015823473805546899 4015823473805546899 4] 1072
[1 6952490968568682087 6952490968568682087 3] 6355536
[1 6970694805512411920 6970694805512411920 1] 61376611
[1 4510541111714514722 4510541111714514722 1] 627
[1 2486595304839889068 2486595304839889068 1] 64301959
[1 4844949585521619135 4844949585521619135 2] 5145126
[1 8016351889049416839 8016351889049416839 1] 60053027
[1 229896673213272955 229896673213272955 1] 63448232
[1 3551412392854034839 3551412392854034839 1] 60558864
[1 8202655399220147698 8202655399220147698 1] 66231807
[1 3085979894660728460 3085979894660728460 1] 65679652
[1 5297166931528432832 5297166931528432832 1] 58604888
[1 3598152335177071450 3598152335177071450 1] 561
[1 1725622992376502676 1725622992376502676 1] 60446876
[1 8202655399220147698 8202655399220147698 1] 536
[1 6739269202183663694 6739269202183663694 1] 63573004
[1 2036623190647379945 2036623190647379945 1] 59906938
[1 2331712595250935370 2331712595250935370 2] 5621148
[1 2001166196017553488 2001166196017553488 1] 62308968
[1 1884956663311175979 1884956663311175979 1] 61425671
[1 2835083123487432119 2835083123487432119 1] 556
[1 851669798651112196 851669798651112196 1] 64630906
[1 925489951527172442 925489951527172442 2] 4646475
[1 9151380673007977908 9151380673007977908 1] 63861633
[1 5107134308154167798 5107134308154167798 1] 58533975
[1 5500881474334741535 5500881474334741535 1] 65629469
[1 1722029683006977194 1722029683006977194 1] 55446674
[1 1614412163847339262 1614412163847339262 1] 65045802
[1 2618618167630672639 2618618167630672639 1] 57628589
[1 7517452838639578111 7517452838639578111 1] 67597329
[1 9159754158668839195 9159754158668839195 1] 57850524
[1 4099148554325651570 4099148554325651570 1] 59116485
[1 3056935101947936321 3056935101947936321 1] 679
[1 6432042097056548521 6432042097056548521 2] 6928030
[1 5052597226054880269 5052597226054880269 1] 628
[1 711455819273820196 711455819273820196 3] 2599844
[1 3238343641129302562 3238343641129302562 1] 60116641
[1 6193892421126438851 6193892421126438851 1] 61319723
[1 5229046199357839544 5229046199357839544 1] 61976240
[1 3050426382748096295 3050426382748096295 1] 59646268
[1 1360065137967046495 1360065137967046495 1] 59176633
[1 4788619936662578573 4788619936662578573 1] 58046311
[1 48832448058756721 48832448058756721 1] 61761915
[1 6068184192940086614 6068184192940086614 1] 56019854
[1 2876673555300728176 2876673555300728176 1] 57274628
[1 7994315882091944877 7994315882091944877 1] 55459657
[1 3825484426898516968 3825484426898516968 1] 59212979
[1 7110941327427811963 7110941327427811963 3] 618
[1 2864272377452065603 2864272377452065603 1] 54766537
[1 3323917135184132368 3323917135184132368 1] 56023267
[1 4797967690028934828 4797967690028934828 1] 59525071
[1 6066106939692475731 6066106939692475731 1] 724
[1 2962545965813180974 2962545965813180974 2] 3964789
[1 8076977809448368124 8076977809448368124 1] 55745549
[1 5485601491826763989 5485601491826763989 1] 59207844
[1 849028205199832660 849028205199832660 1] 57847725
[1 2064283110255756181 2064283110255756181 1] 56278879
[1 1368790009816293228 1368790009816293228 1] 608
[1 2024667237626825566 2024667237626825566 1] 481
[1 2205165417162652025 2205165417162652025 1] 57741212
[1 7142060684707465094 7142060684707465094 1] 59714664
[1 2120424062882406441 2120424062882406441 1] 58972119
[1 9103212061064693684 9103212061064693684 1] 60544242
[1 8524912434673173885 8524912434673173885 2] 4595014
[1 5817082888557953243 5817082888557953243 1] 507
[1 1595216937875681042 1595216937875681042 1] 58146670
[1 9125410194183399692 9125410194183399692 3] 3964911
[1 4027925441411345145 4027925441411345145 1] 565
[1 4883405915094461300 4883405915094461300 1] 57795615
[1 2022627511747153027 2022627511747153027 1] 58533528
[1 4592078462031078872 4592078462031078872 1] 60394746
[1 8000834349983649866 8000834349983649866 1] 56318567
[1 1424369261892339430 1424369261892339430 1] 54780827
[1 4515549523596162363 4515549523596162363 4] 6237002
[1 6852174564495416637 6852174564495416637 1] 55107988
[1 8049069275503338697 8049069275503338697 1] 53960358
[1 4844949585521619135 4844949585521619135 1] 60547464
[1 4875544784048692535 4875544784048692535 1] 63459578
[1 9022785980070915029 9022785980070915029 1] 57166833
[1 8821501642743306362 8821501642743306362 1] 56197367
[1 7142060684707465094 7142060684707465094 1] 59573557
[1 701494828689885731 701494828689885731 1] 57382832
[1 1202761757499872340 1202761757499872340 1] 636
[1 6998821099070004528 6998821099070004528 1] 56258561
[1 2198995162393314789 2198995162393314789 1] 54550153
[1 4830545170749636423 4830545170749636423 1] 56683750
[1 4288892856806979704 4288892856806979704 1] 59214406
[1 5631751142733051896 5631751142733051896 1] 62008058
[1 8085813531550349624 8085813531550349624 1] 59080969
[1 6561925948977092120 6561925948977092120 1] 59623655
[1 3627835602481942037 3627835602481942037 1] 57257883
[1 8435826721278301564 8435826721278301564 1] 59093882
[1 2709647364889915335 2709647364889915335 1] 59747784
[1 6130285853796231840 6130285853796231840 1] 59274099
[1 3630819551911263507 3630819551911263507 1] 57383738
[1 7389112309294576947 7389112309294576947 1] 55509361
[1 7417242198367371556 7417242198367371556 1] 58851902
[1 7748286944495210337 7748286944495210337 1] 57007913
[1 7666600720089571738 7666600720089571738 1] 54987377
[1 7429286906279962938 7429286906279962938 1] 60515767
[1 731528610936587692 731528610936587692 1] 56224748
[1 6371807650002478135 6371807650002478135 1] 53238407
[1 553647227764677031 553647227764677031 1] 57604186
[1 5425516575798474589 5425516575798474589 1] 58140303
[1 9093069635974834502 9093069635974834502 1] 58127309
[1 3802630639766380902 3802630639766380902 1] 56971562
[1 3270894045819665068 3270894045819665068 1] 56881622
[1 6848931212267917758 6848931212267917758 1] 58553331
[1 8695833067122986974 8695833067122986974 1] 60271798
[1 4829806834806069095 4829806834806069095 1] 58077165
[1 5150142070296594151 5150142070296594151 1] 60376609
[1 2119836625889007683 2119836625889007683 1] 58408807
[1 8881303685028862752 8881303685028862752 1] 58674149
[1 3242396995744804275 3242396995744804275 1] 58504290
[1 1621348943214056335 1621348943214056335 1] 57930920
[1 8211504703302327976 8211504703302327976 1] 60502492
[1 297235643465463964 297235643465463964 1] 58847410
[1 8629128849052958505 8629128849052958505 1] 62202717
[1 1484018877497371275 1484018877497371275 1] 57527365
[1 977087498677857140 977087498677857140 1] 59639528
[1 7371073606673973570 7371073606673973570 1] 56679484
[1 2203571038549539961 2203571038549539961 1] 57717014
[1 1355927245067212915 1355927245067212915 1] 61603047
[1 5936183028726751227 5936183028726751227 1] 61671582
[1 2707595407263261625 2707595407263261625 1] 60008177
[1 3802630639766380902 3802630639766380902 1] 58675203
[1 4083624127542346505 4083624127542346505 1] 61266224
[1 2399306794801506202 2399306794801506202 1] 62051300
[1 1462016017418150047 1462016017418150047 1] 62114359
[1 5176163379549967172 5176163379549967172 1] 60814602
[1 3005566175882605799 3005566175882605799 1] 62201086
[1 4234631196062076110 4234631196062076110 1] 62934794
[1 8231282189211272819 8231282189211272819 1] 64780585
[1 3304347138197720766 3304347138197720766 1] 63306868
[1 2924808948485632371 2924808948485632371 1] 65005825
[1 4910815155141359377 4910815155141359377 1] 61554273
[1 6498154317312207707 6498154317312207707 1] 58174480
[1 3502860699208845159 3502860699208845159 1] 58062472
[1 5995556779380115553 5995556779380115553 1] 62475032
[1 5567888328640872059 5567888328640872059 1] 57673126
[1 2915401631087558806 2915401631087558806 1] 60526628
[1 854377241408973052 854377241408973052 1] 57701369
[1 3406049285641662091 3406049285641662091 1] 62047335
[1 9109751937899850269 9109751937899850269 1] 59275978
[1 7270893361234812399 7270893361234812399 1] 58166687
[1 2186660085480521359 2186660085480521359 1] 59820110
[1 2745496139622541367 2745496139622541367 1] 61958831
[1 6988592591068914289 6988592591068914289 1] 60367303
[1 1514311065984797111 1514311065984797111 1] 59480714
[1 8906605091214042257 8906605091214042257 1] 62923687
[1 2671445710972641548 2671445710972641548 1] 61906489
[1 5023112104351724990 5023112104351724990 1] 63515888
[1 4829806834806069095 4829806834806069095 1] 61341208
[1 7782878846569149117 7782878846569149117 1] 61747864
[1 8729075079655696675 8729075079655696675 1] 62587761

Prio stats: 399 79 18 2 2 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 32752382
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 2534080848504833637 2534080848504833637 1] 4892723
[1 734592446513182065 734592446513182065 2] 4347419
[1 734592446513182065 734592446513182065 1] 627
[1 2362446847867864768 2362446847867864768 1] 5073754
[1 144573006434803742 144573006434803742 1] 5716805
[1 2362446847867864768 2362446847867864768 1] 618
[1 734592446513182065 734592446513182065 2] 4496316
[1 2793302479550237922 2793302479550237922 1] 7305185
[1 7579227685816234595 7579227685816234595 3] 6888960
[1 775798024421069700 775798024421069700 1] 3683617
[1 4402948556259363451 4402948556259363451 1] 7642282
[1 2362446847867864768 2362446847867864768 1] 665
[1 1511323233739817806 1511323233739817806 1] 10439275
[1 4325101186680591916 4325101186680591916 1] 9303326
[1 194901708358462687 194901708358462687 1] 6938713
[1 4539981729959298355 4539981729959298355 1] 8317695
[1 1504946346371376639 1504946346371376639 2] 1552960
[1 7413609510133063015 7413609510133063015 1] 7572263
[1 5546712864438187884 5546712864438187884 2] 4051137
[1 2534080848504833637 2534080848504833637 3] 626
[1 3118897387058355560 3118897387058355560 2] 4401851
[1 65281072076987413 65281072076987413 1] 12706980
[1 8813438948783652661 8813438948783652661 1] 13316251
[1 8813438948783652661 8813438948783652661 1] 621
[1 6427445919344566720 6427445919344566720 1] 12238353
[1 2423815736635418286 2423815736635418286 1] 13637675
[1 6481588027008507250 6481588027008507250 1] 11854853
[1 4881638827078685502 4881638827078685502 2] 3581960
[1 2362446847867864768 2362446847867864768 1] 1072
[1 6184224123268371659 6184224123268371659 5] 6046268
[1 7056397236067230492 7056397236067230492 3] 5011423
[1 194901708358462687 194901708358462687 1] 1065
[1 3152585022778420104 3152585022778420104 3] 4832909
[1 3826047074646187463 3826047074646187463 1] 16930680
[1 5853151758892767402 5853151758892767402 2] 4327753
[1 543933806449348227 543933806449348227 3] 3564820
[1 8469120784247382523 8469120784247382523 2] 1031784
