**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 4238356272867122178 4238356272867122178 1] 9270604
[1 3322115445419574041 3322115445419574041 1] 9742222
[1 6488079815406579091 6488079815406579091 2] 9450549
[1 188298230885325765 188298230885325765 1] 9550197
[1 2034601758941119156 2034601758941119156 1] 9554069
[1 3274168525665820313 3274168525665820313 1] 10191342
[1 188298230885325765 188298230885325765 1] 582
[1 2041583049155452133 2041583049155452133 1] 10581630
[1 7192606909766198139 7192606909766198139 2] 11356039
[1 1691493319748746388 1691493319748746388 1] 10900603
[1 6149652210555691411 6149652210555691411 1] 10766795
[1 8959350751557039550 8959350751557039550 1] 10820008
[1 6459227495295035902 6459227495295035902 2] 10684284
[1 4387800982861812278 4387800982861812278 1] 11322385
[1 299017200798257185 299017200798257185 1] 11746644
[1 2362446847867864768 2362446847867864768 2] 1030
[1 6143266650014896614 6143266650014896614 2] 12696280
[1 2041583049155452133 2041583049155452133 1] 634
[1 6423505784789735895 6423505784789735895 2] 13314592
[1 830539103387696557 830539103387696557 1] 13988565
[1 7486420996130192751 7486420996130192751 1] 14177847
[1 4783208449973014378 4783208449973014378 1] 14466612
[1 4889044544488955645 4889044544488955645 1] 14918353
[1 1368790009816293228 1368790009816293228 1] 14516090
[1 9003525225793406809 9003525225793406809 1] 14995377
[1 1754341443584370596 1754341443584370596 1] 14537934
[1 1202761757499872340 1202761757499872340 1] 14859802
[1 1643096707707766227 1643096707707766227 1] 15201212
[1 4063616305869320469 4063616305869320469 1] 15299686
[1 5014386525507742238 5014386525507742238 1] 14937139
[1 2899810306460920575 2899810306460920575 1] 15220649
[1 4571494471588410399 4571494471588410399 1] 15223406
[1 1623711085914951513 1623711085914951513 1] 15549539
[1 2016187078435865310 2016187078435865310 1] 15417720
[1 4625117666449960784 4625117666449960784 1] 15256603
[1 7648070865145929565 7648070865145929565 2] 14922077
[1 5117259440023367980 5117259440023367980 1] 14476547
[1 6522882028041492777 6522882028041492777 1] 15426448
[1 6481588027008507250 6481588027008507250 1] 535
[1 973789200653990917 973789200653990917 1] 15630797
[1 1368790009816293228 1368790009816293228 1] 566
[1 1719904128257064834 1719904128257064834 1] 15950405
[1 437485833847434610 437485833847434610 1] 16080442
[1 7332313593179142680 7332313593179142680 1] 16553003
[1 3528843856380800455 3528843856380800455 1] 16006025
[1 1636651290226904642 1636651290226904642 2] 16265404
[1 734592446513182065 734592446513182065 1] 675
[1 4209816133465409377 4209816133465409377 1] 16603241
[1 3056935101947936321 3056935101947936321 1] 16083973
[1 5052597226054880269 5052597226054880269 1] 16722140
[1 4578859820317211203 4578859820317211203 1] 17136436
[1 1423594309140718664 1423594309140718664 1] 16862277
[1 5324807480767963583 5324807480767963583 1] 16618239
[1 1202761757499872340 1202761757499872340 1] 628
[1 6594731957669765800 6594731957669765800 1] 17306070
[1 6621214734279361053 6621214734279361053 1] 17271372
[1 7083445861159801740 7083445861159801740 2] 18250811
[1 7192606909766198139 7192606909766198139 1] 631
[1 3986562849388276295 3986562849388276295 1] 19065856
[1 5546712864438187884 5546712864438187884 2] 1031
[1 5736506011685513855 5736506011685513855 1] 19540309
[1 2707865817758435094 2707865817758435094 2] 18964674
[1 2484143475827320018 2484143475827320018 1] 19068074
[1 2133008165340658745 2133008165340658745 2] 20012349
[1 7056397236067230492 7056397236067230492 1] 658
[1 640355413593647557 640355413593647557 1] 20841377
[1 8412781360620923179 8412781360620923179 1] 20549894
[1 452426792638252267 452426792638252267 1] 20384990
[1 6149652210555691411 6149652210555691411 1] 464
[1 1644736183561893619 1644736183561893619 1] 20258104
[1 5473673147457920244 5473673147457920244 1] 19755845
[1 8702737910597480321 8702737910597480321 1] 19770952
[1 6055407793846710881 6055407793846710881 1] 19425638
[1 2961708466183274113 2961708466183274113 1] 20157935
[1 7333774302736409712 7333774302736409712 1] 19706107
[1 3479178647540675 3479178647540675 1] 19575321
[1 2759567550678525695 2759567550678525695 1] 19811574
[1 5014386525507742238 5014386525507742238 1] 1093
[1 679668748513524537 679668748513524537 1] 19929056
[1 5176237346285668561 5176237346285668561 1] 19370144
[1 4691797828371083882 4691797828371083882 1] 19159385
[1 7110941327427811963 7110941327427811963 1] 19814451
[1 7706805436886922124 7706805436886922124 2] 19784132
[1 3479178647540675 3479178647540675 1] 470
[1 7158620314122222797 7158620314122222797 1] 20666259
[1 530152528428158153 530152528428158153 1] 20440535
[1 3020197751155015731 3020197751155015731 1] 21174227
[1 6481588027008507250 6481588027008507250 2] 597
[1 8247772754584940318 8247772754584940318 2] 21943177
[1 2957636182858896333 2957636182858896333 2] 22267026
[1 2667704554060079793 2667704554060079793 1] 21624364
[1 734592446513182065 734592446513182065 2] 631
[1 1768727318966947693 1768727318966947693 1] 22328557
[1 3591483698894380682 3591483698894380682 1] 22291510
[1 1504946346371376639 1504946346371376639 1] 580
[1 8440570705697865874 8440570705697865874 1] 23044291
[1 2323980267231403843 2323980267231403843 1] 23919943
[1 7245315310219989943 7245315310219989943 1] 23905460
[1 1688850359566875913 1688850359566875913 1] 24320815
[1 5176237346285668561 5176237346285668561 2] 631
[1 4691756201951388191 4691756201951388191 2] 24175640
[1 6066106939692475731 6066106939692475731 1] 23264209
[1 2235922858539825506 2235922858539825506 2] 22960732
[1 2362446847867864768 2362446847867864768 1] 598
[1 2563537891305446661 2563537891305446661 1] 23074772
[1 6423505784789735895 6423505784789735895 1] 532
[1 7981168371649140750 7981168371649140750 1] 23055124
[1 2235922858539825506 2235922858539825506 2] 506
[1 5725871939025734469 5725871939025734469 1] 24005742
[1 410608344853378961 410608344853378961 1] 23925392
[1 2615394154833410180 2615394154833410180 2] 23863838
[1 5669426629233161698 5669426629233161698 2] 24139240
[1 6423505784789735895 6423505784789735895 1] 508
[1 3083784089075866630 3083784089075866630 1] 24835513
[1 2404287123253513670 2404287123253513670 1] 675
[1 7110941327427811963 7110941327427811963 1] 24895666
[1 8995744019898056167 8995744019898056167 2] 24767419
[1 4510541111714514722 4510541111714514722 1] 25591534
[1 5713795303067392837 5713795303067392837 1] 26642188
[1 25427740488377879 25427740488377879 1] 27621905
[1 88656058469450104 88656058469450104 1] 28641340
[1 7959351501206635075 7959351501206635075 1] 27843485
[1 1978023411655590551 1978023411655590551 2] 27694247
[1 6326565546618157095 6326565546618157095 1] 28127155
[1 6186662527931605646 6186662527931605646 1] 29018439
[1 878321853308119927 878321853308119927 1] 28778679
[1 7100115956698684273 7100115956698684273 1] 29693443
[1 6395973630409952388 6395973630409952388 1] 29360546
[1 988160916272038329 988160916272038329 1] 29889502
[1 2041583049155452133 2041583049155452133 1] 545
[1 2951302292927883595 2951302292927883595 2] 29889146
[1 6205895507568252281 6205895507568252281 1] 30045686
[1 7720741887896933514 7720741887896933514 1] 30146497
[1 242630997870908240 242630997870908240 1] 30760630
[1 1867263731343969693 1867263731343969693 3] 533
[1 9005756381983941198 9005756381983941198 2] 30960530
[1 1786797960415602363 1786797960415602363 1] 31684012
[1 6488079815406579091 6488079815406579091 1] 488
[1 7120628415427462898 7120628415427462898 1] 637
[1 5714036118562183164 5714036118562183164 1] 32484820
[1 6209632935000529379 6209632935000529379 1] 31956763
[1 299017200798257185 299017200798257185 1] 1064
[1 4163859357572880609 4163859357572880609 2] 32644610
[1 2133008165340658745 2133008165340658745 1] 638
[1 8809647106421131765 8809647106421131765 1] 32489386
[1 6181441921403116218 6181441921403116218 1] 32067455
[1 3826047074646187463 3826047074646187463 3] 619
[1 8564099665671196488 8564099665671196488 1] 31641085
[1 7720741887896933514 7720741887896933514 1] 31148042
[1 5461490872532999296 5461490872532999296 1] 31527952
[1 6925495995205485527 6925495995205485527 1] 30977815
[1 1382217281421510153 1382217281421510153 1] 30584759
[1 8041029694233392263 8041029694233392263 1] 31216754
[1 2423815736635418286 2423815736635418286 1] 482
[1 2372462708566917683 2372462708566917683 1] 30436239
[1 5817082888557953243 5817082888557953243 1] 30053373
[1 5014386525507742238 5014386525507742238 2] 619
[1 3353633611168371839 3353633611168371839 1] 30891550
[1 8563765941803923471 8563765941803923471 1] 31249373
[1 6604409028890398458 6604409028890398458 1] 32013114
[1 7510828775444520032 7510828775444520032 2] 32327276
[1 500671477540433317 500671477540433317 1] 32382391
[1 2608619040719086023 2608619040719086023 3] 32143097
[1 988160916272038329 988160916272038329 1] 32620362
[1 4691797828371083882 4691797828371083882 1] 635
[1 7324426078548096937 7324426078548096937 1] 33508130
[1 3152585022778420104 3152585022778420104 1] 574
[1 4484334342182807094 4484334342182807094 1] 33447802
[1 2493455707987002135 2493455707987002135 1] 33441763
[1 5874308926547513054 5874308926547513054 1] 33277621
[1 2450391230438655829 2450391230438655829 2] 33115796
[1 2902775518149563928 2902775518149563928 1] 32998529
[1 4484334342182807094 4484334342182807094 1] 32923001
[1 1269328546397533139 1269328546397533139 2] 33485548
[1 3886006343053199902 3886006343053199902 2] 33297989
[1 203360083600135 203360083600135 1] 33262349
[1 3974662310833503936 3974662310833503936 1] 33781997
[1 276888136506025886 276888136506025886 2] 33241811
[1 6703236880448854912 6703236880448854912 1] 33027809
[1 8334537738724480724 8334537738724480724 1] 33992129
[1 1561759295924222778 1561759295924222778 1] 34143014
[1 4820322273056665644 4820322273056665644 2] 33629858
[1 2293484174238985569 2293484174238985569 1] 33821449
[1 3696240554012026355 3696240554012026355 2] 34128897
[1 4797939815326154120 4797939815326154120 1] 34641877
[1 8252111918419446115 8252111918419446115 2] 35148626
[1 2607819402521596392 2607819402521596392 1] 35680943
[1 6177450513648811962 6177450513648811962 1] 36128313
[1 6739269202183663694 6739269202183663694 1] 35351856
[1 4384589494785995572 4384589494785995572 1] 35195713
[1 5683827663076204202 5683827663076204202 1] 34342088
[1 3138865914211987353 3138865914211987353 1] 33219290
[1 8323076437721295431 8323076437721295431 1] 32078028
[1 4252224425837930793 4252224425837930793 2] 32157408
[1 4425898825351802169 4425898825351802169 1] 32313286
[1 2976705648500278632 2976705648500278632 1] 31957501
[1 5450699390666749467 5450699390666749467 2] 31468218
[1 6419016279972728470 6419016279972728470 1] 32259066
[1 5473673147457920244 5473673147457920244 2] 552
[1 7368996169136332484 7368996169136332484 1] 32222388
[1 4733706822608317943 4733706822608317943 1] 32598234
[1 299017200798257185 299017200798257185 1] 628
[1 5241294535549771651 5241294535549771651 1] 33011523
[1 8241663919943639456 8241663919943639456 2] 32451393
[1 1884956663311175979 1884956663311175979 1] 32214567
[1 1854585463930301578 1854585463930301578 2] 32791883
[1 1304777749071274024 1304777749071274024 1] 33315057
[1 7510828775444520032 7510828775444520032 1] 1039
[1 1678276299793924385 1678276299793924385 1] 34317273
[1 6739269202183663694 6739269202183663694 1] 541
[1 7209400215156338394 7209400215156338394 1] 34959402
[1 2362446847867864768 2362446847867864768 1] 1050
[1 4222454969874026056 4222454969874026056 1] 35065074
[1 299017200798257185 299017200798257185 1] 645
[1 223440886057325973 223440886057325973 1] 35990380
[1 1924337394457498805 1924337394457498805 1] 36098697
[1 4418402178925663952 4418402178925663952 1] 35549945
[1 4500479876494902112 4500479876494902112 1] 34731236
[1 4406391457682319264 4406391457682319264 1] 34567126
[1 1884956663311175979 1884956663311175979 1] 628
[1 7299155276803035682 7299155276803035682 2] 35534068
[1 689675894688195993 689675894688195993 3] 35957571
[1 3598152335177071450 3598152335177071450 1] 35458588
[1 4027925441411345145 4027925441411345145 1] 35865219
[1 4691797828371083882 4691797828371083882 1] 638
[1 2835083123487432119 2835083123487432119 1] 35596768
[1 7368996169136332484 7368996169136332484 1] 35586474
[1 6205895507568252281 6205895507568252281 2] 635
[1 6262913009910473627 6262913009910473627 2] 36600990
[1 194901708358462687 194901708358462687 2] 542
[1 5241294535549771651 5241294535549771651 1] 618
[1 3000089680693884276 3000089680693884276 1] 36951842
[1 7299155276803035682 7299155276803035682 1] 633
[1 7869124646731260012 7869124646731260012 1] 37824805
[1 543933806449348227 543933806449348227 1] 551
[1 7564496488149924340 7564496488149924340 1] 37459982
[1 2041583049155452133 2041583049155452133 1] 468
[1 2827089930206818739 2827089930206818739 1] 37532326
[1 3623210729123536364 3623210729123536364 1] 37750501
[1 65281072076987413 65281072076987413 1] 875
[1 5024005365786298224 5024005365786298224 1] 37622479
[1 4015823473805546899 4015823473805546899 5] 38305461
[1 6226373918551262700 6226373918551262700 1] 38443791
[1 6363021835326843386 6363021835326843386 2] 38871865
[1 7179133576396330540 7179133576396330540 1] 39013634
[1 8323076437721295431 8323076437721295431 1] 38485635
[1 4915037906597823323 4915037906597823323 2] 38827913
[1 3124105503555707103 3124105503555707103 1] 39288549
[1 2157580786496160311 2157580786496160311 1] 39598131
[1 3118897387058355560 3118897387058355560 1] 561
[1 1454450557457318903 1454450557457318903 1] 40301515
[1 5500881474334741535 5500881474334741535 1] 40300513
[1 6213734397409716068 6213734397409716068 1] 40579439
[1 349380747702939018 349380747702939018 1] 40911265
[1 2227581384246786948 2227581384246786948 2] 41084641
[1 9169583293910868445 9169583293910868445 2] 40705048
[1 9183589395669793795 9183589395669793795 3] 41376771
[1 3214214179010442975 3214214179010442975 1] 41100449
[1 59732288773997284 59732288773997284 1] 42088772
[1 5546712864438187884 5546712864438187884 2] 1067
[1 1553351868169198524 1553351868169198524 1] 42253940
[1 1593626704767875777 1593626704767875777 1] 41800970
[1 6703236880448854912 6703236880448854912 1] 492
[1 8893467400613295245 8893467400613295245 1] 42639502
[1 8630570987576487364 8630570987576487364 2] 42599978
[1 2140556533628101617 2140556533628101617 1] 41987786
[1 625752405965824007 625752405965824007 1] 42251596
[1 2486595304839889068 2486595304839889068 1] 42380462
[1 6970694805512411920 6970694805512411920 1] 41572318
[1 8202655399220147698 8202655399220147698 1] 41814841
[1 3085979894660728460 3085979894660728460 1] 41640643
[1 188298230885325765 188298230885325765 1] 1032
[1 229896673213272955 229896673213272955 1] 41586875
[1 4026086645963848132 4026086645963848132 2] 40994834
[1 8975326870130194698 8975326870130194698 3] 41178363
[1 8016351889049416839 8016351889049416839 1] 40822725
[1 7747829096060162138 7747829096060162138 2] 40764509
[1 8041029694233392263 8041029694233392263 1] 1021680
[1 988160916272038329 988160916272038329 1] 655
[1 3551412392854034839 3551412392854034839 1] 40309716
[1 1725622992376502676 1725622992376502676 1] 39956806
[1 5297166931528432832 5297166931528432832 1] 39506072
[1 4384589494785995572 4384589494785995572 1] 633
[1 2001166196017553488 2001166196017553488 1] 39772065
[1 2036623190647379945 2036623190647379945 1] 40406147
[1 851669798651112196 851669798651112196 1] 40589096
[1 5500881474334741535 5500881474334741535 1] 40003204
[1 9151380673007977908 9151380673007977908 1] 39685732
[1 7517452838639578111 7517452838639578111 1] 39518715
[1 2793302479550237922 2793302479550237922 1] 494
[1 5755401317025159328 5755401317025159328 2] 39889193
[1 1614412163847339262 1614412163847339262 1] 40007064
[1 3437416573735018505 3437416573735018505 3] 39111664
[1 4507991751251991033 4507991751251991033 2] 39200927
[1 5107134308154167798 5107134308154167798 1] 37488934
[1 6185917551594629304 6185917551594629304 2] 35556694
[1 9155751192519472533 9155751192519472533 2] 34736257
[1 2618618167630672639 2618618167630672639 1] 35842764
[1 1722029683006977194 1722029683006977194 1] 36428056
[1 4099148554325651570 4099148554325651570 1] 36192925
[1 9159754158668839195 9159754158668839195 1] 35961000
[1 4015823473805546899 4015823473805546899 4] 615
[1 5229046199357839544 5229046199357839544 1] 36757958
[1 4510541111714514722 4510541111714514722 1] 571
[1 6193892421126438851 6193892421126438851 1] 37429633
[1 48832448058756721 48832448058756721 1] 38425994
[1 3238343641129302562 3238343641129302562 1] 38290918
[1 3050426382748096295 3050426382748096295 1] 37800371
[1 6634139786050018099 6634139786050018099 2] 37796120
[1 1360065137967046495 1360065137967046495 1] 38039877
[1 4788619936662578573 4788619936662578573 1] 37720719
[1 3598152335177071450 3598152335177071450 1] 1076
[1 3825484426898516968 3825484426898516968 1] 37947338
[1 8202655399220147698 8202655399220147698 1] 638
[1 8431229861670639890 8431229861670639890 2] 37971805
[1 2876673555300728176 2876673555300728176 1] 38413937
[1 6068184192940086614 6068184192940086614 1] 38202192
[1 4797967690028934828 4797967690028934828 1] 38596590
[1 2011507969556361442 2011507969556361442 3] 38768371
[1 7994315882091944877 7994315882091944877 1] 39350516
[1 3323917135184132368 3323917135184132368 1] 38853886
[1 2864272377452065603 2864272377452065603 1] 38750065
[1 2835083123487432119 2835083123487432119 1] 540
[1 4796486870859907895 4796486870859907895 2] 39173545
[1 5485601491826763989 5485601491826763989 1] 39378429
[1 849028205199832660 849028205199832660 1] 38648198
[1 5354268917699786618 5354268917699786618 3] 39298744
[1 8076977809448368124 8076977809448368124 1] 39734059
[1 5986129245866449318 5986129245866449318 2] 40444934
[1 7142060684707465094 7142060684707465094 1] 40695131
[1 2064283110255756181 2064283110255756181 1] 40684553
[1 9103212061064693684 9103212061064693684 1] 41696343
[1 2205165417162652025 2205165417162652025 1] 41967584
[1 3056935101947936321 3056935101947936321 1] 649
[1 2120424062882406441 2120424062882406441 1] 42551821
[1 2424978053906544983 2424978053906544983 2] 41847150
[1 5052597226054880269 5052597226054880269 1] 636
[1 4592078462031078872 4592078462031078872 1] 41173950
[1 1595216937875681042 1595216937875681042 1] 41961638
[1 2022627511747153027 2022627511747153027 1] 42398547
[1 7110941327427811963 7110941327427811963 3] 1131
[1 4883405915094461300 4883405915094461300 1] 42785868
[1 4875544784048692535 4875544784048692535 1] 43417467
[1 8000834349983649866 8000834349983649866 1] 42411350
[1 4844949585521619135 4844949585521619135 1] 43428748
[1 6823946754451631503 6823946754451631503 2] 43023896
[1 6066106939692475731 6066106939692475731 1] 633
[1 8700691002382498920 8700691002382498920 2] 43218746
[1 1424369261892339430 1424369261892339430 1] 43475991
[1 6852174564495416637 6852174564495416637 1] 43771955
[1 7142060684707465094 7142060684707465094 1] 43392233
[1 1368790009816293228 1368790009816293228 1] 513
[1 8049069275503338697 8049069275503338697 1] 43471406
[1 2024667237626825566 2024667237626825566 1] 663
[1 6952490968568682087 6952490968568682087 3] 44237255
[1 9022785980070915029 9022785980070915029 1] 44667857
[1 701494828689885731 701494828689885731 1] 45193331
[1 8821501642743306362 8821501642743306362 1] 45720346
[1 5817082888557953243 5817082888557953243 1] 1028
[1 5631751142733051896 5631751142733051896 1] 46730463
[1 6998821099070004528 6998821099070004528 1] 47340931
[1 4027925441411345145 4027925441411345145 1] 480
[1 4844949585521619135 4844949585521619135 2] 48293975
[1 4288892856806979704 4288892856806979704 1] 49337161
[1 4830545170749636423 4830545170749636423 1] 49902350
[1 2198995162393314789 2198995162393314789 1] 49989182
[1 8085813531550349624 8085813531550349624 1] 49557562
[1 6561925948977092120 6561925948977092120 1] 49251057
[1 2709647364889915335 2709647364889915335 1] 49458176
[1 8435826721278301564 8435826721278301564 1] 49203705
[1 1202761757499872340 1202761757499872340 1] 647
[1 6130285853796231840 6130285853796231840 1] 50005040
[1 3627835602481942037 3627835602481942037 1] 50073509
[1 2331712595250935370 2331712595250935370 2] 50640221
[1 7429286906279962938 7429286906279962938 1] 51191562
[1 7417242198367371556 7417242198367371556 1] 51796455
[1 3630819551911263507 3630819551911263507 1] 51368841
[1 7748286944495210337 7748286944495210337 1] 50435906
[1 7389112309294576947 7389112309294576947 1] 50410788
[1 925489951527172442 925489951527172442 2] 50319702
[1 731528610936587692 731528610936587692 1] 49982336
[1 7666600720089571738 7666600720089571738 1] 50334574
[1 553647227764677031 553647227764677031 1] 49807585
[1 5425516575798474589 5425516575798474589 1] 50085183
[1 9093069635974834502 9093069635974834502 1] 50834065
[1 6371807650002478135 6371807650002478135 1] 50216969
[1 3802630639766380902 3802630639766380902 1] 50615415
[1 8695833067122986974 8695833067122986974 1] 51139937
[1 6848931212267917758 6848931212267917758 1] 51309689
[1 5150142070296594151 5150142070296594151 1] 51565320
[1 3270894045819665068 3270894045819665068 1] 51607415
[1 6432042097056548521 6432042097056548521 2] 52502247
[1 4829806834806069095 4829806834806069095 1] 52632197
[1 2119836625889007683 2119836625889007683 1] 53216966
[1 8629128849052958505 8629128849052958505 1] 53670629
[1 8211504703302327976 8211504703302327976 1] 53942924
[1 8881303685028862752 8881303685028862752 1] 54233694
[1 3242396995744804275 3242396995744804275 1] 54485085
[1 297235643465463964 297235643465463964 1] 55235457
[1 1621348943214056335 1621348943214056335 1] 55249075
[1 711455819273820196 711455819273820196 3] 55765444
[1 1355927245067212915 1355927245067212915 1] 56684665
[1 977087498677857140 977087498677857140 1] 56051813
[1 1484018877497371275 1484018877497371275 1] 56015037
[1 5936183028726751227 5936183028726751227 1] 56975586
[1 2203571038549539961 2203571038549539961 1] 57783036
[1 7371073606673973570 7371073606673973570 1] 57216804
[1 2707595407263261625 2707595407263261625 1] 57245113
[1 2962545965813180974 2962545965813180974 2] 56475939
[1 4083624127542346505 4083624127542346505 1] 57423890
[1 3802630639766380902 3802630639766380902 1] 57794686
[1 2399306794801506202 2399306794801506202 1] 57297055
[1 1462016017418150047 1462016017418150047 1] 57463322
[1 3005566175882605799 3005566175882605799 1] 57254358
[1 5176163379549967172 5176163379549967172 1] 57551887
[1 8231282189211272819 8231282189211272819 1] 57600047
[1 2924808948485632371 2924808948485632371 1] 58084117
[1 4234631196062076110 4234631196062076110 1] 58116238
[1 3304347138197720766 3304347138197720766 1] 59010202
[1 8524912434673173885 8524912434673173885 2] 58905212
[1 4910815155141359377 4910815155141359377 1] 59346632
[1 5995556779380115553 5995556779380115553 1] 59613848
[1 9125410194183399692 9125410194183399692 3] 59664252
[1 4515549523596162363 4515549523596162363 4] 59621137
[1 3406049285641662091 3406049285641662091 1] 59323270
[1 2915401631087558806 2915401631087558806 1] 59271403
[1 6498154317312207707 6498154317312207707 1] 58936614
[1 3502860699208845159 3502860699208845159 1] 58841237
[1 5567888328640872059 5567888328640872059 1] 58441320
[1 854377241408973052 854377241408973052 1] 58514272
[1 9109751937899850269 9109751937899850269 1] 58108559
[1 2745496139622541367 2745496139622541367 1] 58855623
[1 2186660085480521359 2186660085480521359 1] 58898414
[1 7270893361234812399 7270893361234812399 1] 59385392
[1 8906605091214042257 8906605091214042257 1] 59871579
[1 5023112104351724990 5023112104351724990 1] 60720558
[1 6988592591068914289 6988592591068914289 1] 61392580
[1 2671445710972641548 2671445710972641548 1] 60968926
[1 1514311065984797111 1514311065984797111 1] 60688977
[1 4829806834806069095 4829806834806069095 1] 60803285
[1 7782878846569149117 7782878846569149117 1] 61025447
[1 8729075079655696675 8729075079655696675 1] 61870207

Prio stats: 399 79 18 2 2 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 33616971
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 2534080848504833637 2534080848504833637 1] 1562890
[1 734592446513182065 734592446513182065 2] 2042885
[1 144573006434803742 144573006434803742 1] 2040919
[1 2362446847867864768 2362446847867864768 1] 1607738
[1 2793302479550237922 2793302479550237922 1] 2343570
[1 734592446513182065 734592446513182065 2] 1064
[1 734592446513182065 734592446513182065 1] 1092
[1 7579227685816234595 7579227685816234595 3] 3459809
[1 2362446847867864768 2362446847867864768 1] 495
[1 4402948556259363451 4402948556259363451 1] 3938810
[1 1511323233739817806 1511323233739817806 1] 3895114
[1 4325101186680591916 4325101186680591916 1] 2832814
[1 775798024421069700 775798024421069700 1] 2624683
[1 4539981729959298355 4539981729959298355 1] 2219869
[1 194901708358462687 194901708358462687 1] 2345993
[1 2362446847867864768 2362446847867864768 1] 544
[1 7413609510133063015 7413609510133063015 1] 2947741
[1 8813438948783652661 8813438948783652661 1] 3724150
[1 65281072076987413 65281072076987413 1] 4184122
[1 2423815736635418286 2423815736635418286 1] 4598467
[1 6427445919344566720 6427445919344566720 1] 4332699
[1 6481588027008507250 6481588027008507250 1] 3750633
[1 3826047074646187463 3826047074646187463 1] 4067073
[1 2423815736635418286 2423815736635418286 1] 4497235
[1 2534080848504833637 2534080848504833637 3] 1100
[1 5546712864438187884 5546712864438187884 2] 4401291
[1 65281072076987413 65281072076987413 1] 1059
[1 1504946346371376639 1504946346371376639 2] 5000915
[1 3118897387058355560 3118897387058355560 2] 4847536
[1 9063614686281648555 9063614686281648555 1] 5761878
[1 7457640055946008668 7457640055946008668 1] 5503478
[1 6224901217148171972 6224901217148171972 1] 5947586
[1 8813438948783652661 8813438948783652661 1] 493
[1 7120628415427462898 7120628415427462898 1] 6898435
[1 2404287123253513670 2404287123253513670 1] 6598857
[1 6184224123268371659 6184224123268371659 5] 5595435
[1 2362446847867864768 2362446847867864768 1] 497
